,model,metric,performance_bootstrap,value,distribution,seed
0,Logistic Regression,roc_auc,0,0.9898988102331687,t,218
1,Logistic Regression,roc_auc,1,0.9898597902966759,t,218
2,Logistic Regression,roc_auc,2,0.9881479947324421,t,218
3,Logistic Regression,roc_auc,3,0.9912859380333372,t,218
4,Logistic Regression,roc_auc,4,0.9896084701845802,t,218
5,Logistic Regression,roc_auc,5,0.9887989243979638,t,218
6,Logistic Regression,roc_auc,6,0.9885796751552044,t,218
7,Logistic Regression,roc_auc,7,0.9922598059717879,t,218
8,Logistic Regression,roc_auc,8,0.9882794719061166,t,218
9,Logistic Regression,roc_auc,9,0.9914581420263239,t,218
10,Logistic Regression,roc_auc,10,0.992018227285357,t,218
11,Logistic Regression,roc_auc,11,0.9912244288434291,t,218
12,Logistic Regression,roc_auc,12,0.9952326569224498,t,218
13,Logistic Regression,roc_auc,13,0.9921719130212558,t,218
14,Logistic Regression,roc_auc,14,0.992976860796332,t,218
15,Logistic Regression,roc_auc,15,0.9877220858009532,t,218
16,Logistic Regression,roc_auc,16,0.9908545647747337,t,218
17,Logistic Regression,roc_auc,17,0.987867620910384,t,218
18,Logistic Regression,roc_auc,18,0.9935520343381682,t,218
19,Logistic Regression,roc_auc,19,0.9921234029104224,t,218
20,Logistic Regression,roc_auc,20,0.9881587135383699,t,218
21,Logistic Regression,roc_auc,21,0.9883668026252413,t,218
22,Logistic Regression,roc_auc,22,0.9915822693380449,t,218
23,Logistic Regression,roc_auc,23,0.9893210556167217,t,218
24,Logistic Regression,roc_auc,24,0.9886908317687888,t,218
25,Logistic Regression,roc_auc,25,0.989541698966638,t,218
26,Logistic Regression,roc_auc,26,0.9918175178290786,t,218
27,Logistic Regression,roc_auc,27,0.9914226890819798,t,218
28,Logistic Regression,roc_auc,28,0.9918337451127582,t,218
29,Logistic Regression,roc_auc,29,0.9899640974756204,t,218
30,Logistic Regression,roc_auc,30,0.9853009872975391,t,218
31,Logistic Regression,roc_auc,31,0.9914565813258165,t,218
32,Logistic Regression,roc_auc,32,0.9929569918529646,t,218
33,Logistic Regression,roc_auc,33,0.9915458163644743,t,218
34,Logistic Regression,roc_auc,34,0.9904872261864954,t,218
35,Logistic Regression,roc_auc,35,0.9930121419676214,t,218
36,Logistic Regression,roc_auc,36,0.9905554919936481,t,218
37,Logistic Regression,roc_auc,37,0.9907591070040475,t,218
38,Logistic Regression,roc_auc,38,0.9888095238095239,t,218
39,Logistic Regression,roc_auc,39,0.9924739698958795,t,218
40,Logistic Regression,roc_auc,40,0.9941015952139575,t,218
41,Logistic Regression,roc_auc,41,0.9919398390367989,t,218
42,Logistic Regression,roc_auc,42,0.9885281088896041,t,218
43,Logistic Regression,roc_auc,43,0.9917405759050547,t,218
44,Logistic Regression,roc_auc,44,0.9911673624703633,t,218
45,Logistic Regression,roc_auc,45,0.9884152930588298,t,218
46,Logistic Regression,roc_auc,46,0.9888530601360062,t,218
47,Logistic Regression,roc_auc,47,0.9884382671245876,t,218
48,Logistic Regression,roc_auc,48,0.9912714934861759,t,218
49,Logistic Regression,roc_auc,49,0.9899373288610351,t,218
50,Logistic Regression,average_precision,0,0.9858941073077001,t,218
51,Logistic Regression,average_precision,1,0.981306358783642,t,218
52,Logistic Regression,average_precision,2,0.975352598701426,t,218
53,Logistic Regression,average_precision,3,0.9862071125669543,t,218
54,Logistic Regression,average_precision,4,0.981896125497436,t,218
55,Logistic Regression,average_precision,5,0.982100734423088,t,218
56,Logistic Regression,average_precision,6,0.9826192644777177,t,218
57,Logistic Regression,average_precision,7,0.9816409687345808,t,218
58,Logistic Regression,average_precision,8,0.9809653600983147,t,218
59,Logistic Regression,average_precision,9,0.9851658314588364,t,218
60,Logistic Regression,average_precision,10,0.9856839698913887,t,218
61,Logistic Regression,average_precision,11,0.9844341141642756,t,218
62,Logistic Regression,average_precision,12,0.9937123108606609,t,218
63,Logistic Regression,average_precision,13,0.9860047734897032,t,218
64,Logistic Regression,average_precision,14,0.9912095127482065,t,218
65,Logistic Regression,average_precision,15,0.9781587257571314,t,218
66,Logistic Regression,average_precision,16,0.980828982702475,t,218
67,Logistic Regression,average_precision,17,0.973131021299851,t,218
68,Logistic Regression,average_precision,18,0.9895851721212792,t,218
69,Logistic Regression,average_precision,19,0.987109431712105,t,218
70,Logistic Regression,average_precision,20,0.9820796015591339,t,218
71,Logistic Regression,average_precision,21,0.9819802164050964,t,218
72,Logistic Regression,average_precision,22,0.9867301944237925,t,218
73,Logistic Regression,average_precision,23,0.981422082301706,t,218
74,Logistic Regression,average_precision,24,0.9804237842380755,t,218
75,Logistic Regression,average_precision,25,0.9813767332848425,t,218
76,Logistic Regression,average_precision,26,0.9878335982411288,t,218
77,Logistic Regression,average_precision,27,0.9879723621084017,t,218
78,Logistic Regression,average_precision,28,0.9855027471771659,t,218
79,Logistic Regression,average_precision,29,0.9805348173707881,t,218
80,Logistic Regression,average_precision,30,0.9716225289705785,t,218
81,Logistic Regression,average_precision,31,0.9859993883104659,t,218
82,Logistic Regression,average_precision,32,0.9880507122672807,t,218
83,Logistic Regression,average_precision,33,0.9875284761957195,t,218
84,Logistic Regression,average_precision,34,0.9829165451855936,t,218
85,Logistic Regression,average_precision,35,0.9890697028832235,t,218
86,Logistic Regression,average_precision,36,0.9861563695832852,t,218
87,Logistic Regression,average_precision,37,0.9872630760751779,t,218
88,Logistic Regression,average_precision,38,0.9809720720605845,t,218
89,Logistic Regression,average_precision,39,0.988813999224645,t,218
90,Logistic Regression,average_precision,40,0.9906174490633088,t,218
91,Logistic Regression,average_precision,41,0.9833966670433258,t,218
92,Logistic Regression,average_precision,42,0.9787326281551245,t,218
93,Logistic Regression,average_precision,43,0.9829872776426152,t,218
94,Logistic Regression,average_precision,44,0.9854968787559453,t,218
95,Logistic Regression,average_precision,45,0.9800933819685973,t,218
96,Logistic Regression,average_precision,46,0.979407383100023,t,218
97,Logistic Regression,average_precision,47,0.9764866725157589,t,218
