,bootstrap,model,test_average_precision,test_roc_auc,train_average_precision,train_roc_auc,validation_average_precision,validation_roc_auc,distribution,seed
0,0,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,262
1,1,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,262
2,2,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,262
3,3,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,262
4,4,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,262
5,5,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,262
6,6,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,262
7,7,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,t,262
8,8,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,262
9,9,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,262
10,10,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,t,262
11,11,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0,t,262
12,12,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,262
13,13,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,262
14,14,Logistic Regression,1.0,1.0,1.0,1.0,0.9999999999999998,1.0,t,262
15,15,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0,t,262
16,16,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,t,262
17,17,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,t,262
18,18,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,262
19,19,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,262
20,20,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,t,262
21,21,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,t,262
22,22,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0,t,262
23,23,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,262
24,24,Logistic Regression,1.0,1.0,1.0,1.0,0.9999999999999998,1.0,t,262
25,25,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,262
26,26,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,t,262
27,27,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,262
28,28,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,262
29,29,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,t,262
30,30,Logistic Regression,1.0,1.0,1.0,1.0,0.9999999999999998,1.0,t,262
31,31,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,t,262
32,32,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,t,262
33,33,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,262
34,34,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,t,262
35,35,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,262
36,36,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0,t,262
37,37,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0,t,262
38,38,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0,t,262
39,39,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,262
40,40,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,262
41,41,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,t,262
42,42,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,262
43,43,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,t,262
44,44,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,t,262
45,45,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0,t,262
46,46,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,t,262
47,47,Logistic Regression,1.0,1.0,1.0,1.0,0.9999999999999998,1.0,t,262
48,48,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,262
49,49,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,262
50,50,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,t,262
51,51,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,262
52,52,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,t,262
53,53,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,262
54,54,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,262
55,55,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,t,262
56,56,Logistic Regression,1.0,1.0,1.0,1.0,0.9999999999999998,1.0,t,262
57,57,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,t,262
58,58,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0,t,262
59,59,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,t,262
60,60,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,t,262
61,61,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0,t,262
62,62,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,262
63,63,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,262
64,64,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,t,262
65,65,Logistic Regression,1.0,1.0,1.0,1.0,0.9999999999999998,1.0,t,262
66,66,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,t,262
67,67,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0,t,262
68,68,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0,t,262
69,69,Logistic Regression,1.0,1.0,1.0,1.0,0.9999999999999998,1.0,t,262
70,70,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,262
71,71,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,262
72,72,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,262
73,73,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,t,262
74,74,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,262
75,75,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0,t,262
76,76,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,262
77,77,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,262
78,78,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,262
79,79,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,t,262
80,80,Logistic Regression,1.0,1.0,1.0,1.0,0.9999999999999998,1.0,t,262
81,81,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,t,262
82,82,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,262
83,83,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,262
84,84,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,t,262
85,85,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0,t,262
86,86,Logistic Regression,1.0,1.0,1.0,1.0,0.9999999999999998,1.0,t,262
87,87,Logistic Regression,1.0,1.0,1.0,1.0,0.9999999999999998,1.0,t,262
88,88,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,262
89,89,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,t,262
90,90,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,262
91,91,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,262
92,92,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0,t,262
93,93,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,262
94,94,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,262
95,95,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,t,262
96,96,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,262
97,97,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,t,262
98,98,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,262
99,99,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,262
100,100,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,t,262
101,101,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,262
102,102,Logistic Regression,1.0,1.0,1.0,1.0,0.9999999999999998,1.0,t,262
