,bootstrap,model,test_average_precision,test_roc_auc,train_average_precision,train_roc_auc,validation_average_precision,validation_roc_auc,distribution,seed
0,0,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,208
1,1,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,208
2,2,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,208
3,3,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,208
4,4,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,208
5,5,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,208
6,6,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,208
7,7,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,t,208
8,8,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,208
9,9,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,208
10,10,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,t,208
11,11,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0,t,208
12,12,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,208
13,13,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,208
14,14,Logistic Regression,1.0,1.0,1.0,1.0,0.9999999999999998,1.0,t,208
15,15,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0,t,208
16,16,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,t,208
17,17,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,t,208
18,18,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,208
19,19,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,208
20,20,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,t,208
21,21,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,t,208
22,22,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0,t,208
23,23,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,208
24,24,Logistic Regression,1.0,1.0,1.0,1.0,0.9999999999999998,1.0,t,208
25,25,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,208
26,26,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,t,208
27,27,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,208
28,28,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,208
29,29,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,t,208
30,30,Logistic Regression,1.0,1.0,1.0,1.0,0.9999999999999998,1.0,t,208
31,31,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,t,208
32,32,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,t,208
33,33,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,208
34,34,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,t,208
35,35,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,208
36,36,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0,t,208
37,37,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0,t,208
38,38,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0,t,208
39,39,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,208
40,40,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,208
