,bootstrap,feature,importance,model,distribution,seed
0,0,biomarker,-8.326633723431572,Logistic Regression,normal,28
1,0,Intercept,5.0768191865996055,Logistic Regression,normal,28
0,1,biomarker,-10.326410110973884,Logistic Regression,normal,28
1,1,Intercept,6.4693077672891395,Logistic Regression,normal,28
0,2,biomarker,-9.443656177759335,Logistic Regression,normal,28
1,2,Intercept,5.475617286307408,Logistic Regression,normal,28
0,3,biomarker,-9.071466927562728,Logistic Regression,normal,28
1,3,Intercept,5.42551899578948,Logistic Regression,normal,28
0,4,biomarker,-8.596154493339224,Logistic Regression,normal,28
1,4,Intercept,4.946379237143814,Logistic Regression,normal,28
0,5,biomarker,-8.670961359944323,Logistic Regression,normal,28
1,5,Intercept,5.001492273125191,Logistic Regression,normal,28
0,6,biomarker,-8.388958119632134,Logistic Regression,normal,28
1,6,Intercept,4.778346915657298,Logistic Regression,normal,28
0,7,biomarker,-9.75303158567866,Logistic Regression,normal,28
1,7,Intercept,5.825677684989075,Logistic Regression,normal,28
0,8,biomarker,-8.456872272974225,Logistic Regression,normal,28
1,8,Intercept,4.8833989433796665,Logistic Regression,normal,28
0,9,biomarker,-8.8342624740242,Logistic Regression,normal,28
1,9,Intercept,5.196345103560721,Logistic Regression,normal,28
0,10,biomarker,-8.713250793328948,Logistic Regression,normal,28
1,10,Intercept,5.04437855592089,Logistic Regression,normal,28
0,11,biomarker,-9.874220896929824,Logistic Regression,normal,28
1,11,Intercept,5.889760837270172,Logistic Regression,normal,28
0,12,biomarker,-8.060746052945017,Logistic Regression,normal,28
1,12,Intercept,4.243995209550046,Logistic Regression,normal,28
0,13,biomarker,-9.458583890120725,Logistic Regression,normal,28
1,13,Intercept,5.528260633719888,Logistic Regression,normal,28
0,14,biomarker,-9.471206040403308,Logistic Regression,normal,28
1,14,Intercept,5.560820131089573,Logistic Regression,normal,28
0,15,biomarker,-9.224819603571351,Logistic Regression,normal,28
1,15,Intercept,5.693053920262259,Logistic Regression,normal,28
0,16,biomarker,-10.772307194222357,Logistic Regression,normal,28
1,16,Intercept,6.426198093711838,Logistic Regression,normal,28
0,17,biomarker,-9.613350276096613,Logistic Regression,normal,28
1,17,Intercept,5.600207162600433,Logistic Regression,normal,28
0,18,biomarker,-8.461270014703251,Logistic Regression,normal,28
1,18,Intercept,4.901973794002119,Logistic Regression,normal,28
0,19,biomarker,-9.288419323685536,Logistic Regression,normal,28
1,19,Intercept,5.349493649735502,Logistic Regression,normal,28
0,20,biomarker,-9.842857191592126,Logistic Regression,normal,28
1,20,Intercept,5.900515058147926,Logistic Regression,normal,28
0,21,biomarker,-8.844630645623578,Logistic Regression,normal,28
1,21,Intercept,5.225437214224455,Logistic Regression,normal,28
0,22,biomarker,-8.49505813396316,Logistic Regression,normal,28
1,22,Intercept,5.0593222754772995,Logistic Regression,normal,28
0,23,biomarker,-8.012554294853734,Logistic Regression,normal,28
1,23,Intercept,4.779131243151318,Logistic Regression,normal,28
0,24,biomarker,-9.726314112364973,Logistic Regression,normal,28
1,24,Intercept,5.869718126109295,Logistic Regression,normal,28
0,25,biomarker,-8.955802637758259,Logistic Regression,normal,28
1,25,Intercept,5.448858981049827,Logistic Regression,normal,28
0,26,biomarker,-11.152939978736445,Logistic Regression,normal,28
1,26,Intercept,6.5085682226338495,Logistic Regression,normal,28
0,27,biomarker,-8.334973160877396,Logistic Regression,normal,28
1,27,Intercept,4.967652517860574,Logistic Regression,normal,28
0,28,biomarker,-11.36154957398456,Logistic Regression,normal,28
1,28,Intercept,6.7113771635487325,Logistic Regression,normal,28
0,29,biomarker,-10.069058965410077,Logistic Regression,normal,28
1,29,Intercept,5.859732909546571,Logistic Regression,normal,28
0,30,biomarker,-8.848111318634304,Logistic Regression,normal,28
1,30,Intercept,5.166136912124272,Logistic Regression,normal,28
0,31,biomarker,-7.49114196559387,Logistic Regression,normal,28
