,model,metric,performance_bootstrap,value,distribution,seed
0,Logistic Regression,roc_auc,0,0.6565221954035051,normal,479
1,Logistic Regression,roc_auc,1,0.6569705440044026,normal,479
2,Logistic Regression,roc_auc,2,0.6661202960534649,normal,479
3,Logistic Regression,roc_auc,3,0.6499486218568665,normal,479
4,Logistic Regression,roc_auc,4,0.6490753197941359,normal,479
5,Logistic Regression,roc_auc,5,0.6541227187584338,normal,479
6,Logistic Regression,roc_auc,6,0.6456236977407357,normal,479
7,Logistic Regression,roc_auc,7,0.6644819565852208,normal,479
8,Logistic Regression,roc_auc,8,0.6392305298719774,normal,479
9,Logistic Regression,roc_auc,9,0.6620979883400602,normal,479
10,Logistic Regression,roc_auc,10,0.6465422617393721,normal,479
11,Logistic Regression,roc_auc,11,0.6636118464210603,normal,479
12,Logistic Regression,roc_auc,12,0.6277262520832676,normal,479
13,Logistic Regression,roc_auc,13,0.6346754963944043,normal,479
14,Logistic Regression,roc_auc,14,0.6491852634077202,normal,479
15,Logistic Regression,roc_auc,15,0.6424422493583262,normal,479
16,Logistic Regression,roc_auc,16,0.6449849063051775,normal,479
17,Logistic Regression,roc_auc,17,0.6563028982930299,normal,479
18,Logistic Regression,roc_auc,18,0.6393509751867253,normal,479
19,Logistic Regression,roc_auc,19,0.6389069535156531,normal,479
20,Logistic Regression,roc_auc,20,0.6554484107161841,normal,479
21,Logistic Regression,roc_auc,21,0.6518442022362673,normal,479
22,Logistic Regression,roc_auc,22,0.6563389672300564,normal,479
23,Logistic Regression,roc_auc,23,0.6623801421279151,normal,479
24,Logistic Regression,roc_auc,24,0.6648892195767195,normal,479
25,Logistic Regression,roc_auc,25,0.6410409362131869,normal,479
26,Logistic Regression,roc_auc,26,0.6468674098731902,normal,479
27,Logistic Regression,roc_auc,27,0.6453084698361788,normal,479
28,Logistic Regression,roc_auc,28,0.6504843797152966,normal,479
29,Logistic Regression,roc_auc,29,0.6357423055857855,normal,479
30,Logistic Regression,roc_auc,30,0.6647615271754614,normal,479
31,Logistic Regression,roc_auc,31,0.6532404055434885,normal,479
32,Logistic Regression,roc_auc,32,0.6375843193470634,normal,479
33,Logistic Regression,roc_auc,33,0.6604506822237524,normal,479
34,Logistic Regression,roc_auc,34,0.6714740397407533,normal,479
35,Logistic Regression,roc_auc,35,0.6532943426436578,normal,479
36,Logistic Regression,roc_auc,36,0.6463141933838139,normal,479
37,Logistic Regression,roc_auc,37,0.6417611741160774,normal,479
38,Logistic Regression,roc_auc,38,0.6604881952781112,normal,479
39,Logistic Regression,roc_auc,39,0.6469212543516841,normal,479
40,Logistic Regression,roc_auc,40,0.6376002824538041,normal,479
41,Logistic Regression,roc_auc,41,0.6156693547204213,normal,479
42,Logistic Regression,roc_auc,42,0.6557045583473078,normal,479
43,Logistic Regression,roc_auc,43,0.6452418815459926,normal,479
44,Logistic Regression,roc_auc,44,0.646673595795202,normal,479
45,Logistic Regression,roc_auc,45,0.661288794198393,normal,479
46,Logistic Regression,roc_auc,46,0.6438503933508155,normal,479
47,Logistic Regression,roc_auc,47,0.6522857451445166,normal,479
48,Logistic Regression,roc_auc,48,0.6593722444248492,normal,479
49,Logistic Regression,roc_auc,49,0.6758923003965779,normal,479
50,Logistic Regression,average_precision,0,0.5520936913803243,normal,479
51,Logistic Regression,average_precision,1,0.5494957692141068,normal,479
52,Logistic Regression,average_precision,2,0.5505916452687885,normal,479
53,Logistic Regression,average_precision,3,0.5371186300941246,normal,479
54,Logistic Regression,average_precision,4,0.5522591633526998,normal,479
55,Logistic Regression,average_precision,5,0.5465277119145999,normal,479
56,Logistic Regression,average_precision,6,0.53533213831815,normal,479
57,Logistic Regression,average_precision,7,0.5503934864775797,normal,479
