,bootstrap,feature,importance,model,distribution,seed
0,0,biomarker,-330.76251408178183,Logistic Regression,normal,58
1,0,Intercept,11.729630354668581,Logistic Regression,normal,58
0,1,biomarker,-196.45501368595848,Logistic Regression,normal,58
1,1,Intercept,9.77205221029403,Logistic Regression,normal,58
0,2,biomarker,-299.10946368676065,Logistic Regression,normal,58
1,2,Intercept,9.809733750810569,Logistic Regression,normal,58
0,3,biomarker,-365.56162252273543,Logistic Regression,normal,58
1,3,Intercept,11.491383769798192,Logistic Regression,normal,58
0,4,biomarker,-332.9953525708292,Logistic Regression,normal,58
1,4,Intercept,10.228680636185745,Logistic Regression,normal,58
0,5,biomarker,-365.42293423370404,Logistic Regression,normal,58
1,5,Intercept,11.58280869078504,Logistic Regression,normal,58
0,6,biomarker,-360.5329960383522,Logistic Regression,normal,58
1,6,Intercept,10.6515324922909,Logistic Regression,normal,58
0,7,biomarker,-364.77558535570387,Logistic Regression,normal,58
1,7,Intercept,11.551252452406343,Logistic Regression,normal,58
0,8,biomarker,-366.0098593662477,Logistic Regression,normal,58
1,8,Intercept,11.559520244350194,Logistic Regression,normal,58
0,9,biomarker,-358.9185540552767,Logistic Regression,normal,58
1,9,Intercept,11.315034255895252,Logistic Regression,normal,58
0,10,biomarker,-333.86014899049206,Logistic Regression,normal,58
1,10,Intercept,11.744463369077646,Logistic Regression,normal,58
0,11,biomarker,-302.75481491521646,Logistic Regression,normal,58
1,11,Intercept,9.889883745718828,Logistic Regression,normal,58
0,12,biomarker,-366.9010085201081,Logistic Regression,normal,58
1,12,Intercept,11.674139715967897,Logistic Regression,normal,58
0,13,biomarker,-360.507657344762,Logistic Regression,normal,58
1,13,Intercept,11.318963228625584,Logistic Regression,normal,58
0,14,biomarker,-367.82567166992294,Logistic Regression,normal,58
1,14,Intercept,11.581611093696646,Logistic Regression,normal,58
0,15,biomarker,-194.52723369076048,Logistic Regression,normal,58
1,15,Intercept,9.67709979614027,Logistic Regression,normal,58
0,16,biomarker,-364.62161668617966,Logistic Regression,normal,58
1,16,Intercept,10.702424807024025,Logistic Regression,normal,58
0,17,biomarker,-367.5687732814698,Logistic Regression,normal,58
1,17,Intercept,10.876131243105222,Logistic Regression,normal,58
0,18,biomarker,-255.02505622034477,Logistic Regression,normal,58
1,18,Intercept,8.105765158057881,Logistic Regression,normal,58
0,19,biomarker,-365.89587183120136,Logistic Regression,normal,58
1,19,Intercept,11.546250739545457,Logistic Regression,normal,58
0,20,biomarker,-369.06788304764575,Logistic Regression,normal,58
1,20,Intercept,11.678797140102972,Logistic Regression,normal,58
0,21,biomarker,-364.8304521028463,Logistic Regression,normal,58
1,21,Intercept,11.615495727566984,Logistic Regression,normal,58
0,22,biomarker,-306.97437574707607,Logistic Regression,normal,58
1,22,Intercept,10.006500817568172,Logistic Regression,normal,58
0,23,biomarker,-307.5777782037218,Logistic Regression,normal,58
1,23,Intercept,10.048988314370197,Logistic Regression,normal,58
0,24,biomarker,-193.08917411309028,Logistic Regression,normal,58
1,24,Intercept,9.589540202591325,Logistic Regression,normal,58
0,25,biomarker,-309.27310522977905,Logistic Regression,normal,58
1,25,Intercept,10.084410138011975,Logistic Regression,normal,58
0,26,biomarker,-191.41621686416815,Logistic Regression,normal,58
1,26,Intercept,9.500682820798815,Logistic Regression,normal,58
0,27,biomarker,-363.6890715550747,Logistic Regression,normal,58
1,27,Intercept,11.350258423706114,Logistic Regression,normal,58
0,28,biomarker,-361.7513225493391,Logistic Regression,normal,58
1,28,Intercept,11.47489041744118,Logistic Regression,normal,58
0,29,biomarker,-364.4227859921229,Logistic Regression,normal,58
1,29,Intercept,11.460222585863832,Logistic Regression,normal,58
0,30,biomarker,-374.94556822274086,Logistic Regression,normal,58
1,30,Intercept,11.931481611326143,Logistic Regression,normal,58
0,31,biomarker,-364.5586716603838,Logistic Regression,normal,58
1,31,Intercept,11.60230888004435,Logistic Regression,normal,58
0,32,biomarker,-367.0380543834052,Logistic Regression,normal,58
1,32,Intercept,11.56887849792197,Logistic Regression,normal,58
0,33,biomarker,-300.86008220701615,Logistic Regression,normal,58
1,33,Intercept,9.882888481224445,Logistic Regression,normal,58
0,34,biomarker,-258.6436765559059,Logistic Regression,normal,58
1,34,Intercept,9.50630574825652,Logistic Regression,normal,58
0,35,biomarker,-364.5853625236393,Logistic Regression,normal,58
1,35,Intercept,11.53226509865802,Logistic Regression,normal,58
0,36,biomarker,-373.33959284404,Logistic Regression,normal,58
1,36,Intercept,10.362071739582095,Logistic Regression,normal,58
0,37,biomarker,-370.3712464527043,Logistic Regression,normal,58
1,37,Intercept,11.02247553929539,Logistic Regression,normal,58
0,38,biomarker,-370.4283217647614,Logistic Regression,normal,58
1,38,Intercept,11.757921410871223,Logistic Regression,normal,58
0,39,biomarker,-182.58745087627216,Logistic Regression,normal,58
