,bootstrap,feature,importance,model,distribution,seed
0,0,biomarker,10.960525800452855,Logistic Regression,normal,177
1,0,Intercept,-5.172728565224189,Logistic Regression,normal,177
0,1,biomarker,12.027647904419972,Logistic Regression,normal,177
1,1,Intercept,-5.561709901144387,Logistic Regression,normal,177
0,2,biomarker,11.892960171398634,Logistic Regression,normal,177
1,2,Intercept,-5.766621606721021,Logistic Regression,normal,177
0,3,biomarker,10.683220110331913,Logistic Regression,normal,177
1,3,Intercept,-4.966032486127572,Logistic Regression,normal,177
0,4,biomarker,11.192632819629813,Logistic Regression,normal,177
1,4,Intercept,-5.631516475543594,Logistic Regression,normal,177
0,5,biomarker,9.664481495401931,Logistic Regression,normal,177
1,5,Intercept,-5.210410915286036,Logistic Regression,normal,177
0,6,biomarker,10.933675021268892,Logistic Regression,normal,177
1,6,Intercept,-5.333711662017965,Logistic Regression,normal,177
0,7,biomarker,12.571602244043914,Logistic Regression,normal,177
1,7,Intercept,-6.205018638051517,Logistic Regression,normal,177
0,8,biomarker,13.132445307820689,Logistic Regression,normal,177
1,8,Intercept,-6.671320597212379,Logistic Regression,normal,177
0,9,biomarker,9.492061892250431,Logistic Regression,normal,177
1,9,Intercept,-5.391203070581427,Logistic Regression,normal,177
0,10,biomarker,11.149376477886468,Logistic Regression,normal,177
1,10,Intercept,-5.610255971088245,Logistic Regression,normal,177
0,11,biomarker,15.182176367845843,Logistic Regression,normal,177
1,11,Intercept,-7.928983383107648,Logistic Regression,normal,177
0,12,biomarker,10.419037416627823,Logistic Regression,normal,177
1,12,Intercept,-5.133263453742384,Logistic Regression,normal,177
0,13,biomarker,10.46322609156016,Logistic Regression,normal,177
1,13,Intercept,-5.081264279609242,Logistic Regression,normal,177
0,14,biomarker,10.850429423199309,Logistic Regression,normal,177
1,14,Intercept,-5.322801765744985,Logistic Regression,normal,177
0,15,biomarker,10.472760175496255,Logistic Regression,normal,177
1,15,Intercept,-5.178090594660715,Logistic Regression,normal,177
0,16,biomarker,11.753052137838104,Logistic Regression,normal,177
1,16,Intercept,-5.790567479134587,Logistic Regression,normal,177
0,17,biomarker,10.06521261273404,Logistic Regression,normal,177
1,17,Intercept,-4.815843246488229,Logistic Regression,normal,177
0,18,biomarker,11.533791800495157,Logistic Regression,normal,177
1,18,Intercept,-5.722102672113246,Logistic Regression,normal,177
0,19,biomarker,10.85148377976672,Logistic Regression,normal,177
1,19,Intercept,-5.315691160731489,Logistic Regression,normal,177
0,20,biomarker,13.098142091232257,Logistic Regression,normal,177
1,20,Intercept,-6.361030670478346,Logistic Regression,normal,177
0,21,biomarker,10.512916381702345,Logistic Regression,normal,177
1,21,Intercept,-5.576745741533226,Logistic Regression,normal,177
0,22,biomarker,13.117419927660105,Logistic Regression,normal,177
