,model,metric,performance_bootstrap,value,distribution,seed
0,Logistic Regression,roc_auc,0,0.4927198151583659,normal,488
1,Logistic Regression,roc_auc,1,0.4824714532937344,normal,488
2,Logistic Regression,roc_auc,2,0.48397577065589814,normal,488
3,Logistic Regression,roc_auc,3,0.510392962794402,normal,488
4,Logistic Regression,roc_auc,4,0.4802353165196717,normal,488
5,Logistic Regression,roc_auc,5,0.5076048425211378,normal,488
6,Logistic Regression,roc_auc,6,0.5079833381927308,normal,488
7,Logistic Regression,roc_auc,7,0.48053073076374325,normal,488
8,Logistic Regression,roc_auc,8,0.4935677453769559,normal,488
9,Logistic Regression,roc_auc,9,0.48135468497519246,normal,488
10,Logistic Regression,roc_auc,10,0.49842067240900256,normal,488
11,Logistic Regression,roc_auc,11,0.49364754426230095,normal,488
12,Logistic Regression,roc_auc,12,0.5031951956704488,normal,488
13,Logistic Regression,roc_auc,13,0.48880632007022295,normal,488
14,Logistic Regression,roc_auc,14,0.5099642620792705,normal,488
15,Logistic Regression,roc_auc,15,0.4973646373848599,normal,488
16,Logistic Regression,roc_auc,16,0.49908690265990774,normal,488
17,Logistic Regression,roc_auc,17,0.4881365576102418,normal,488
18,Logistic Regression,roc_auc,18,0.4843205838271104,normal,488
19,Logistic Regression,roc_auc,19,0.48374428074904463,normal,488
20,Logistic Regression,roc_auc,20,0.4885846190936463,normal,488
21,Logistic Regression,roc_auc,21,0.4698362759892354,normal,488
22,Logistic Regression,roc_auc,22,0.4767134491226901,normal,488
23,Logistic Regression,roc_auc,23,0.4734265283199324,normal,488
24,Logistic Regression,roc_auc,24,0.5044647301871764,normal,488
25,Logistic Regression,roc_auc,25,0.5071790390373305,normal,488
26,Logistic Regression,roc_auc,26,0.4842383512903744,normal,488
27,Logistic Regression,roc_auc,27,0.5108277021696296,normal,488
28,Logistic Regression,roc_auc,28,0.4588067241157854,normal,488
29,Logistic Regression,roc_auc,29,0.5083163512081315,normal,488
30,Logistic Regression,roc_auc,30,0.48333132581796623,normal,488
31,Logistic Regression,roc_auc,31,0.49510093474476186,normal,488
32,Logistic Regression,roc_auc,32,0.48234601534255295,normal,488
33,Logistic Regression,roc_auc,33,0.5032594442932148,normal,488
34,Logistic Regression,roc_auc,34,0.4848015274507153,normal,488
35,Logistic Regression,roc_auc,35,0.477593399750934,normal,488
36,Logistic Regression,roc_auc,36,0.4897428146726208,normal,488
37,Logistic Regression,roc_auc,37,0.5033775570566921,normal,488
38,Logistic Regression,roc_auc,38,0.504725445733849,normal,488
39,Logistic Regression,roc_auc,39,0.4953073145625916,normal,488
40,Logistic Regression,roc_auc,40,0.4934299660156071,normal,488
41,Logistic Regression,roc_auc,41,0.5102961066853466,normal,488
42,Logistic Regression,roc_auc,42,0.4993157944342389,normal,488
43,Logistic Regression,roc_auc,43,0.5158224470628415,normal,488
44,Logistic Regression,roc_auc,44,0.5079989628544452,normal,488
45,Logistic Regression,roc_auc,45,0.5102275967827969,normal,488
46,Logistic Regression,roc_auc,46,0.49628961287168316,normal,488
47,Logistic Regression,roc_auc,47,0.5033692923041638,normal,488
48,Logistic Regression,roc_auc,48,0.490783490015929,normal,488
49,Logistic Regression,roc_auc,49,0.4863273272565899,normal,488
50,Logistic Regression,average_precision,0,0.46478412108988737,normal,488
51,Logistic Regression,average_precision,1,0.45502855724633495,normal,488
52,Logistic Regression,average_precision,2,0.44891395598780626,normal,488
53,Logistic Regression,average_precision,3,0.4630053764923784,normal,488
54,Logistic Regression,average_precision,4,0.4638870482164408,normal,488
