,model,metric,performance_bootstrap,value,distribution,seed
0,Logistic Regression,roc_auc,0,0.7078783588368068,normal,443
1,Logistic Regression,roc_auc,1,0.720062910108159,normal,443
2,Logistic Regression,roc_auc,2,0.7082852036823127,normal,443
3,Logistic Regression,roc_auc,3,0.6918991423939014,normal,443
4,Logistic Regression,roc_auc,4,0.6975293811974573,normal,443
5,Logistic Regression,roc_auc,5,0.6998033487183432,normal,443
6,Logistic Regression,roc_auc,6,0.7077205751630269,normal,443
7,Logistic Regression,roc_auc,7,0.6848457183697434,normal,443
8,Logistic Regression,roc_auc,8,0.6903733997155049,normal,443
9,Logistic Regression,roc_auc,9,0.7012736597831735,normal,443
10,Logistic Regression,roc_auc,10,0.7042511808835787,normal,443
11,Logistic Regression,roc_auc,11,0.7046661416286963,normal,443
12,Logistic Regression,roc_auc,12,0.6945793033117564,normal,443
13,Logistic Regression,roc_auc,13,0.7152599473327481,normal,443
14,Logistic Regression,roc_auc,14,0.6799147196588786,normal,443
15,Logistic Regression,roc_auc,15,0.6918019089100991,normal,443
16,Logistic Regression,roc_auc,16,0.7017428945719657,normal,443
17,Logistic Regression,roc_auc,17,0.6882085704125178,normal,443
18,Logistic Regression,roc_auc,18,0.7102717060021102,normal,443
19,Logistic Regression,roc_auc,19,0.6887518397396204,normal,443
20,Logistic Regression,roc_auc,20,0.7028909534991199,normal,443
21,Logistic Regression,roc_auc,21,0.7120613534749491,normal,443
22,Logistic Regression,roc_auc,22,0.6872389461168339,normal,443
23,Logistic Regression,roc_auc,23,0.6998120530699852,normal,443
24,Logistic Regression,roc_auc,24,0.699998133213859,normal,443
25,Logistic Regression,roc_auc,25,0.6995351471100713,normal,443
26,Logistic Regression,roc_auc,26,0.6948482497615446,normal,443
27,Logistic Regression,roc_auc,27,0.7002739316864245,normal,443
28,Logistic Regression,roc_auc,28,0.6904609840661585,normal,443
29,Logistic Regression,roc_auc,29,0.6925421796868887,normal,443
30,Logistic Regression,roc_auc,30,0.6794738739283313,normal,443
31,Logistic Regression,roc_auc,31,0.697359327158,normal,443
32,Logistic Regression,roc_auc,32,0.6987597813999669,normal,443
33,Logistic Regression,roc_auc,33,0.691648029833167,normal,443
34,Logistic Regression,roc_auc,34,0.7031213316638328,normal,443
35,Logistic Regression,roc_auc,35,0.6791473937021882,normal,443
36,Logistic Regression,roc_auc,36,0.7134750402777217,normal,443
37,Logistic Regression,roc_auc,37,0.7031478680657192,normal,443
38,Logistic Regression,roc_auc,38,0.6896403005646703,normal,443
39,Logistic Regression,roc_auc,39,0.6997996880876411,normal,443
40,Logistic Regression,roc_auc,40,0.694749538185359,normal,443
41,Logistic Regression,roc_auc,41,0.7009873186030418,normal,443
42,Logistic Regression,roc_auc,42,0.693052668268333,normal,443
43,Logistic Regression,roc_auc,43,0.7100174144751822,normal,443
44,Logistic Regression,roc_auc,44,0.6916889150399004,normal,443
45,Logistic Regression,roc_auc,45,0.7040018400287216,normal,443
46,Logistic Regression,roc_auc,46,0.6858193697497666,normal,443
47,Logistic Regression,roc_auc,47,0.6942777811606757,normal,443
48,Logistic Regression,roc_auc,48,0.6948684968426442,normal,443
49,Logistic Regression,roc_auc,49,0.708786537238461,normal,443
50,Logistic Regression,average_precision,0,0.7643948418344616,normal,443
51,Logistic Regression,average_precision,1,0.7656962014629822,normal,443
52,Logistic Regression,average_precision,2,0.7614730011221882,normal,443
53,Logistic Regression,average_precision,3,0.7565239436378591,normal,443
54,Logistic Regression,average_precision,4,0.7556919973518359,normal,443
55,Logistic Regression,average_precision,5,0.7570382756826954,normal,443
56,Logistic Regression,average_precision,6,0.7719597365856216,normal,443
57,Logistic Regression,average_precision,7,0.7471907020049822,normal,443
58,Logistic Regression,average_precision,8,0.7468041326524664,normal,443
59,Logistic Regression,average_precision,9,0.7463834377406111,normal,443
60,Logistic Regression,average_precision,10,0.7743220596885663,normal,443
61,Logistic Regression,average_precision,11,0.752736156863356,normal,443
62,Logistic Regression,average_precision,12,0.7458923288220144,normal,443
63,Logistic Regression,average_precision,13,0.7693970113621076,normal,443
64,Logistic Regression,average_precision,14,0.7421577182739136,normal,443
65,Logistic Regression,average_precision,15,0.7479303722234922,normal,443
66,Logistic Regression,average_precision,16,0.7713092952982675,normal,443
67,Logistic Regression,average_precision,17,0.7479039415716304,normal,443
68,Logistic Regression,average_precision,18,0.7747649134390542,normal,443
69,Logistic Regression,average_precision,19,0.7488173209066792,normal,443
70,Logistic Regression,average_precision,20,0.7685074606431395,normal,443
71,Logistic Regression,average_precision,21,0.777117899194736,normal,443
72,Logistic Regression,average_precision,22,0.7510374700600707,normal,443
73,Logistic Regression,average_precision,23,0.7673339686829165,normal,443
74,Logistic Regression,average_precision,24,0.749902173938599,normal,443
75,Logistic Regression,average_precision,25,0.7604039246078449,normal,443
76,Logistic Regression,average_precision,26,0.7669205589223798,normal,443
77,Logistic Regression,average_precision,27,0.7661737445832103,normal,443
78,Logistic Regression,average_precision,28,0.7438760601270611,normal,443
79,Logistic Regression,average_precision,29,0.7514118561143537,normal,443
80,Logistic Regression,average_precision,30,0.7335749943992944,normal,443
81,Logistic Regression,average_precision,31,0.7473065956855387,normal,443
82,Logistic Regression,average_precision,32,0.7634790225287427,normal,443
83,Logistic Regression,average_precision,33,0.7605778931967835,normal,443
84,Logistic Regression,average_precision,34,0.7622306343443437,normal,443
85,Logistic Regression,average_precision,35,0.7482471456355957,normal,443
86,Logistic Regression,average_precision,36,0.7818273681348175,normal,443
87,Logistic Regression,average_precision,37,0.7610786527807981,normal,443
88,Logistic Regression,average_precision,38,0.7512648903939656,normal,443
89,Logistic Regression,average_precision,39,0.7555271496181324,normal,443
90,Logistic Regression,average_precision,40,0.7630214101941025,normal,443
91,Logistic Regression,average_precision,41,0.7569596277726665,normal,443
