,bootstrap,model,test_average_precision,test_roc_auc,train_average_precision,train_roc_auc,validation_average_precision,validation_roc_auc,distribution,seed
0,0,Logistic Regression,1.0,1.0,0.955667919859281,0.9458333333333333,1.0,1.0,normal,222
1,1,Logistic Regression,1.0,1.0,0.9727643529982046,0.9651567944250872,0.9166666666666666,0.9545454545454545,normal,222
2,2,Logistic Regression,1.0,1.0,0.9574693066907553,0.9569444444444445,0.9909090909090909,0.9800000000000001,normal,222
3,3,Logistic Regression,1.0,1.0,0.9710992998515686,0.9674289674289674,0.9444444444444444,0.9444444444444445,normal,222
4,4,Logistic Regression,1.0,1.0,0.9447946690392982,0.9465277777777779,1.0,1.0,normal,222
5,5,Logistic Regression,1.0,1.0,0.9548231918399247,0.9569444444444445,1.0,1.0,normal,222
6,6,Logistic Regression,1.0,1.0,0.9481742021873458,0.9479166666666666,1.0,1.0,normal,222
7,7,Logistic Regression,1.0,1.0,0.9694337555904813,0.9688149688149688,0.9704861111111112,0.9642857142857143,normal,222
8,8,Logistic Regression,1.0,1.0,0.9554509031688507,0.95625,1.0,1.0,normal,222
9,9,Logistic Regression,1.0,1.0,0.9596061080042019,0.9618055555555556,0.9769230769230769,0.9400000000000001,normal,222
10,10,Logistic Regression,1.0,1.0,0.964494476521321,0.963963963963964,0.9598765432098768,0.9259259259259259,normal,222
11,11,Logistic Regression,1.0,1.0,0.9754778099544137,0.974376731301939,0.8909090909090909,0.8571428571428572,normal,222
12,12,Logistic Regression,1.0,1.0,0.968975295320524,0.970034843205575,0.9686586141131597,0.9090909090909091,normal,222
13,13,Logistic Regression,1.0,1.0,0.9574693066907553,0.9569444444444445,0.9888888888888889,0.9814814814814815,normal,222
14,14,Logistic Regression,1.0,1.0,0.9593094292307486,0.9535689535689535,0.9821428571428572,0.9821428571428571,normal,222
15,15,Logistic Regression,1.0,1.0,0.9699204489722624,0.9660664819944598,0.8444444444444443,0.875,normal,222
16,16,Logistic Regression,1.0,1.0,0.958121280381604,0.9529085872576177,0.9861111111111112,0.9821428571428572,normal,222
17,17,Logistic Regression,1.0,1.0,0.9636236709847206,0.9632709632709633,0.9659090909090909,0.9464285714285714,normal,222
18,18,Logistic Regression,1.0,1.0,0.9475277223741992,0.9472222222222222,1.0,1.0,normal,222
19,19,Logistic Regression,1.0,1.0,0.9524347420944373,0.9506944444444444,0.9888888888888889,0.9814814814814815,normal,222
20,20,Logistic Regression,1.0,1.0,0.9664838236463194,0.9646814404432134,0.9502840909090909,0.9285714285714286,normal,222
21,21,Logistic Regression,1.0,1.0,0.9613993917208772,0.9598059598059598,0.9797979797979799,0.962962962962963,normal,222
