,bootstrap,feature,importance,model,distribution,seed
0,0,biomarker,4.73780978647476,Logistic Regression,normal,38
1,0,Intercept,-2.4358255682906043,Logistic Regression,normal,38
0,1,biomarker,4.251492574151509,Logistic Regression,normal,38
1,1,Intercept,-2.0935471037940676,Logistic Regression,normal,38
0,2,biomarker,4.549603972265123,Logistic Regression,normal,38
1,2,Intercept,-2.561670232943762,Logistic Regression,normal,38
0,3,biomarker,4.823961218289937,Logistic Regression,normal,38
1,3,Intercept,-2.640498290941143,Logistic Regression,normal,38
0,4,biomarker,4.237089924589933,Logistic Regression,normal,38
1,4,Intercept,-2.4230743440582265,Logistic Regression,normal,38
0,5,biomarker,4.491419099692712,Logistic Regression,normal,38
1,5,Intercept,-2.602601742967924,Logistic Regression,normal,38
0,6,biomarker,4.1237044897712565,Logistic Regression,normal,38
1,6,Intercept,-2.358868994386232,Logistic Regression,normal,38
0,7,biomarker,4.807334268107738,Logistic Regression,normal,38
1,7,Intercept,-2.651579466924913,Logistic Regression,normal,38
0,8,biomarker,4.7536224565364185,Logistic Regression,normal,38
1,8,Intercept,-2.6384905414960467,Logistic Regression,normal,38
0,9,biomarker,3.9021076779161312,Logistic Regression,normal,38
1,9,Intercept,-2.2492916212099234,Logistic Regression,normal,38
0,10,biomarker,4.470731521470597,Logistic Regression,normal,38
1,10,Intercept,-2.4237567792501973,Logistic Regression,normal,38
0,11,biomarker,4.5284208895565525,Logistic Regression,normal,38
1,11,Intercept,-2.429146021137112,Logistic Regression,normal,38
0,12,biomarker,4.267486227761585,Logistic Regression,normal,38
1,12,Intercept,-2.506116547800028,Logistic Regression,normal,38
0,13,biomarker,4.347049690997554,Logistic Regression,normal,38
1,13,Intercept,-2.395833180705718,Logistic Regression,normal,38
0,14,biomarker,3.8111650739565714,Logistic Regression,normal,38
1,14,Intercept,-1.9887253561354932,Logistic Regression,normal,38
0,15,biomarker,4.105696036148986,Logistic Regression,normal,38
1,15,Intercept,-2.1158612971132644,Logistic Regression,normal,38
0,16,biomarker,4.358221419627892,Logistic Regression,normal,38
1,16,Intercept,-2.3566599802129886,Logistic Regression,normal,38
0,17,biomarker,3.8687993463744768,Logistic Regression,normal,38
1,17,Intercept,-2.146222959804073,Logistic Regression,normal,38
0,18,biomarker,4.148610042536041,Logistic Regression,normal,38
1,18,Intercept,-2.268090829188183,Logistic Regression,normal,38
0,19,biomarker,4.289685369294786,Logistic Regression,normal,38
1,19,Intercept,-2.3713569556735026,Logistic Regression,normal,38
0,20,biomarker,4.284259911607086,Logistic Regression,normal,38
1,20,Intercept,-2.2704948809165546,Logistic Regression,normal,38
0,21,biomarker,5.6990924257055005,Logistic Regression,normal,38
1,21,Intercept,-3.2137211640358863,Logistic Regression,normal,38
0,22,biomarker,5.563223489710467,Logistic Regression,normal,38
1,22,Intercept,-3.0636309903883685,Logistic Regression,normal,38
0,23,biomarker,4.839564052284328,Logistic Regression,normal,38
1,23,Intercept,-2.61932880927304,Logistic Regression,normal,38
0,24,biomarker,4.388049669318191,Logistic Regression,normal,38
1,24,Intercept,-2.3736414145635703,Logistic Regression,normal,38
0,25,biomarker,4.161862346801516,Logistic Regression,normal,38
1,25,Intercept,-2.0675512877687092,Logistic Regression,normal,38
0,26,biomarker,3.790128118419812,Logistic Regression,normal,38
1,26,Intercept,-2.08415241410408,Logistic Regression,normal,38
0,27,biomarker,3.856727290052452,Logistic Regression,normal,38
1,27,Intercept,-2.014210410185024,Logistic Regression,normal,38
0,28,biomarker,3.645885133423391,Logistic Regression,normal,38
