,bootstrap,feature,importance,model,distribution,seed
0,0,biomarker,1.5445183823683,Logistic Regression,normal,200
1,0,Intercept,-0.6775375745297322,Logistic Regression,normal,200
0,1,biomarker,2.3885833937599092,Logistic Regression,normal,200
1,1,Intercept,-1.0313843010188934,Logistic Regression,normal,200
0,2,biomarker,1.985060994878094,Logistic Regression,normal,200
1,2,Intercept,-1.1188736319917834,Logistic Regression,normal,200
0,3,biomarker,1.867857711428266,Logistic Regression,normal,200
1,3,Intercept,-0.8619540995127914,Logistic Regression,normal,200
0,4,biomarker,1.462281145262303,Logistic Regression,normal,200
1,4,Intercept,-0.8288876123858094,Logistic Regression,normal,200
0,5,biomarker,1.892387285026674,Logistic Regression,normal,200
1,5,Intercept,-1.0567798269227542,Logistic Regression,normal,200
0,6,biomarker,1.7163459206597285,Logistic Regression,normal,200
1,6,Intercept,-0.9871443514810467,Logistic Regression,normal,200
0,7,biomarker,1.5014642853150022,Logistic Regression,normal,200
1,7,Intercept,-0.7988060420147682,Logistic Regression,normal,200
0,8,biomarker,1.5306146392825293,Logistic Regression,normal,200
1,8,Intercept,-0.9076089937836548,Logistic Regression,normal,200
0,9,biomarker,1.5209305874673174,Logistic Regression,normal,200
1,9,Intercept,-0.8984250044411509,Logistic Regression,normal,200
0,10,biomarker,1.680179286622133,Logistic Regression,normal,200
1,10,Intercept,-0.9334114348956728,Logistic Regression,normal,200
0,11,biomarker,1.893480309572462,Logistic Regression,normal,200
1,11,Intercept,-0.9350431396535455,Logistic Regression,normal,200
0,12,biomarker,2.751921848651659,Logistic Regression,normal,200
1,12,Intercept,-1.5703932734158652,Logistic Regression,normal,200
0,13,biomarker,2.227628964900407,Logistic Regression,normal,200
1,13,Intercept,-1.177196943785338,Logistic Regression,normal,200
0,14,biomarker,1.3315796422571131,Logistic Regression,normal,200
1,14,Intercept,-0.6524273808790442,Logistic Regression,normal,200
0,15,biomarker,1.9417055640996066,Logistic Regression,normal,200
1,15,Intercept,-0.9633771584109965,Logistic Regression,normal,200
0,16,biomarker,1.7213565203138557,Logistic Regression,normal,200
1,16,Intercept,-0.8836519289382271,Logistic Regression,normal,200
0,17,biomarker,2.7641576927099836,Logistic Regression,normal,200
1,17,Intercept,-1.3848056789885466,Logistic Regression,normal,200
0,18,biomarker,1.6254644374932752,Logistic Regression,normal,200
1,18,Intercept,-0.8964308344259103,Logistic Regression,normal,200
0,19,biomarker,1.7104985430815158,Logistic Regression,normal,200
1,19,Intercept,-0.9452652769566858,Logistic Regression,normal,200
0,20,biomarker,1.9446706735581762,Logistic Regression,normal,200
1,20,Intercept,-1.0098508341181196,Logistic Regression,normal,200
0,21,biomarker,1.9082491966328858,Logistic Regression,normal,200
1,21,Intercept,-1.0453217153232015,Logistic Regression,normal,200
0,22,biomarker,2.0001909368159643,Logistic Regression,normal,200
1,22,Intercept,-0.9773315983416294,Logistic Regression,normal,200
0,23,biomarker,1.997874418776299,Logistic Regression,normal,200
1,23,Intercept,-0.9228210547620799,Logistic Regression,normal,200
0,24,biomarker,0.870356780701981,Logistic Regression,normal,200
1,24,Intercept,-0.4267731395033552,Logistic Regression,normal,200
0,25,biomarker,2.879676972699481,Logistic Regression,normal,200
1,25,Intercept,-1.3333281068714884,Logistic Regression,normal,200
0,26,biomarker,2.3686549861788677,Logistic Regression,normal,200
1,26,Intercept,-1.2150551199369788,Logistic Regression,normal,200
0,27,biomarker,1.9680440936864347,Logistic Regression,normal,200
1,27,Intercept,-0.8893017841335634,Logistic Regression,normal,200
