,bootstrap,model,test_average_precision,test_roc_auc,train_average_precision,train_roc_auc,validation_average_precision,validation_roc_auc,distribution,seed
0,0,Logistic Regression,0.875,0.75,0.5807117637776306,0.5168690958164642,0.3590266875981162,0.19642857142857142,normal,243
1,1,Logistic Regression,0.8928571428571428,0.8125,0.47080232027408564,0.5013513513513513,0.5930615680615681,0.5,normal,243
2,2,Logistic Regression,0.95,0.9375,0.517135444417539,0.5337381916329285,0.42435897435897435,0.16071428571428573,normal,243
3,3,Logistic Regression,0.8041666666666667,0.8500000000000001,0.5586985780336422,0.4927234927234927,0.6202630702630703,0.4642857142857143,normal,243
4,4,Logistic Regression,0.95,0.9500000000000001,0.5447578691683772,0.5065835065835066,0.50717377860235,0.5357142857142856,normal,243
5,5,Logistic Regression,0.75,0.5625,0.6224027871642531,0.5055096418732782,0.6,0.6923076923076923,normal,243
6,6,Logistic Regression,0.9266666666666665,0.9,0.5408265336767419,0.4996534996534996,0.5175657675657676,0.46296296296296297,normal,243
7,7,Logistic Regression,0.9166666666666666,0.9,0.5100981814475134,0.5083333333333334,0.635540293040293,0.42,normal,243
8,8,Logistic Regression,0.8928571428571428,0.8125,0.5145493981963147,0.545578231292517,0.6063582881764699,0.1590909090909091,normal,243
9,9,Logistic Regression,1.0,1.0,0.5749707458839232,0.5488565488565488,0.6484737484737484,0.49999999999999994,normal,243
10,10,Logistic Regression,0.5666666666666667,0.65,0.4854750197219324,0.49480249480249483,0.5812748979415646,0.3333333333333333,normal,243
11,11,Logistic Regression,0.71,0.75,0.5318640767166943,0.5142065142065142,0.6028069153069153,0.5185185185185185,normal,243
12,12,Logistic Regression,0.885,0.8,0.5541751657658225,0.5065835065835066,0.5111381673881674,0.44642857142857145,normal,243
13,13,Logistic Regression,1.0,1.0,0.46881009575562094,0.5250677506775068,0.6216827616827617,0.27999999999999997,normal,243
14,14,Logistic Regression,0.75,0.65,0.49588079170345595,0.5083333333333333,0.6833866133866133,0.52,normal,243
15,15,Logistic Regression,0.8541666666666666,0.8125,0.557190688794776,0.6027027027027027,0.6176206509539843,0.42592592592592593,normal,243
16,16,Logistic Regression,1.0,1.0,0.5327273585628132,0.5202429149797572,0.7186206650492364,0.6785714285714286,normal,243
17,17,Logistic Regression,0.7611111111111111,0.6499999999999999,0.4987585477638233,0.492030492030492,0.8401360544217686,0.7857142857142856,normal,243
18,18,Logistic Regression,0.5961904761904762,0.55,0.5574223095404305,0.5003465003465004,0.42748397435897434,0.2142857142857143,normal,243
19,19,Logistic Regression,0.875,0.75,0.5725182057602998,0.4716216216216217,0.819047619047619,0.6481481481481481,normal,243
