,bootstrap,model,test_average_precision,test_roc_auc,train_average_precision,train_roc_auc,validation_average_precision,validation_roc_auc,distribution,seed
0,0,Logistic Regression,0.9166666666666666,0.875,0.5856736865412624,0.578272604588394,0.4475579975579975,0.44642857142857145,normal,55
1,1,Logistic Regression,0.8875,0.875,0.4879524964645078,0.5256756756756757,0.8989316239316241,0.7777777777777779,normal,55
2,2,Logistic Regression,0.8875,0.875,0.6215654498923576,0.5506072874493927,0.6035599816849817,0.5892857142857142,normal,55
3,3,Logistic Regression,1.0,1.0,0.6000756797345201,0.5458839406207827,0.7118437118437118,0.6071428571428572,normal,55
4,4,Logistic Regression,0.8611111111111112,0.75,0.5397216212954745,0.525987525987526,0.5015873015873016,0.4821428571428571,normal,55
5,5,Logistic Regression,0.7291666666666666,0.625,0.6381647870600111,0.5268595041322314,0.19090909090909092,0.5,normal,55
6,6,Logistic Regression,0.95,0.9375,0.5635959454255818,0.5344594594594595,0.712073112073112,0.7407407407407407,normal,55
7,7,Logistic Regression,0.775,0.625,0.48363640569730054,0.5047425474254742,0.6080680430680431,0.24,normal,55
8,8,Logistic Regression,0.8875,0.875,0.5075077414116868,0.5312925170068027,0.8567583931220295,0.5681818181818181,normal,55
9,9,Logistic Regression,0.9166666666666666,0.875,0.5462471309356629,0.50944669365722,0.5278388278388279,0.5178571428571428,normal,55
10,10,Logistic Regression,0.95,0.9375,0.4713781222624613,0.5216216216216216,0.6801827801827802,0.42592592592592593,normal,55
11,11,Logistic Regression,0.9428571428571428,0.9,0.5459715344816819,0.541926541926542,0.47344276094276094,0.5,normal,55
12,12,Logistic Regression,0.9111111111111112,0.8,0.5254163832191264,0.5121275121275121,0.51063832001332,0.44642857142857145,normal,55
13,13,Logistic Regression,0.46944444444444444,0.44999999999999996,0.5316514393066027,0.507638888888889,0.5899908424908424,0.31999999999999995,normal,55
14,14,Logistic Regression,0.6083333333333333,0.625,0.4768727975847257,0.505420054200542,0.7243578643578643,0.6200000000000001,normal,55
15,15,Logistic Regression,1.0,1.0,0.561336249293827,0.5648648648648649,0.5426104759438093,0.3888888888888889,normal,55
16,16,Logistic Regression,0.9428571428571428,0.9,0.5415355093922766,0.4930747922437673,0.5161695447409733,0.3392857142857143,normal,55
17,17,Logistic Regression,0.6458333333333333,0.75,0.5647107182601195,0.5419265419265419,0.5558132343846629,0.5178571428571428,normal,55
18,18,Logistic Regression,0.95,0.9500000000000001,0.5485658640726817,0.5360110803324099,0.5556013431013431,0.37500000000000006,normal,55
19,19,Logistic Regression,0.875,0.8,0.545421767239201,0.5252945252945252,0.5046903713570381,0.2407407407407407,normal,55
20,20,Logistic Regression,0.8928571428571428,0.85,0.5790065133704939,0.5671745152354571,0.5546092796092796,0.5,normal,55
21,21,Logistic Regression,1.0,1.0,0.6284151282897135,0.5744975744975744,0.6837440337440337,0.4629629629629629,normal,55
22,22,Logistic Regression,0.95,0.9500000000000001,0.6119817450023235,0.6246537396121883,0.5826923076923076,0.39285714285714285,normal,55
23,23,Logistic Regression,0.525,0.5,0.578583464233889,0.49521203830369354,0.31025641025641026,0.4722222222222222,normal,55
24,24,Logistic Regression,0.95,0.9500000000000001,0.4991316434533358,0.5045045045045045,0.803979353979354,0.7037037037037037,normal,55
25,25,Logistic Regression,0.9111111111111112,0.8,0.5549971057160363,0.49965156794425086,0.4270833333333333,0.6363636363636364,normal,55
26,26,Logistic Regression,1.0,1.0,0.5241138667350054,0.5310391363022942,0.6942918192918193,0.5,normal,55
27,27,Logistic Regression,0.6861904761904761,0.7,0.535275969539827,0.5006925207756232,0.6952690166975881,0.625,normal,55
28,28,Logistic Regression,0.7291666666666666,0.625,0.5047016840816732,0.5128205128205128,0.8258928571428572,0.8035714285714286,normal,55
29,29,Logistic Regression,0.8711111111111112,0.7500000000000001,0.5370649579319606,0.49618849618849614,0.6402777777777778,0.7592592592592593,normal,55
30,30,Logistic Regression,0.8875,0.875,0.5315453028732174,0.5216216216216216,0.5463101713101715,0.3888888888888889,normal,55
31,31,Logistic Regression,0.5666666666666667,0.5625,0.4818475748443381,0.5182926829268293,0.6084226884226884,0.36,normal,55
