,bootstrap,feature,importance,model,distribution,seed
0,0,biomarker,1.026506325878692,Logistic Regression,normal,258
1,0,Intercept,-0.5915574229222321,Logistic Regression,normal,258
0,1,biomarker,-0.9511815578371262,Logistic Regression,normal,258
1,1,Intercept,0.49821917576546587,Logistic Regression,normal,258
0,2,biomarker,-2.9936448945255445,Logistic Regression,normal,258
1,2,Intercept,1.764696433545413,Logistic Regression,normal,258
0,3,biomarker,-0.27161897931247997,Logistic Regression,normal,258
1,3,Intercept,0.17137561187449024,Logistic Regression,normal,258
0,4,biomarker,1.9221534790359809,Logistic Regression,normal,258
1,4,Intercept,-1.1212603503920437,Logistic Regression,normal,258
0,5,biomarker,-0.6654027667457336,Logistic Regression,normal,258
1,5,Intercept,0.6557620634069938,Logistic Regression,normal,258
0,6,biomarker,2.6362145381409494,Logistic Regression,normal,258
1,6,Intercept,-1.3558149986892714,Logistic Regression,normal,258
0,7,biomarker,-1.5837770534568083,Logistic Regression,normal,258
1,7,Intercept,0.8287504606817042,Logistic Regression,normal,258
0,8,biomarker,0.4646172850991425,Logistic Regression,normal,258
1,8,Intercept,-0.44967663583642037,Logistic Regression,normal,258
0,9,biomarker,2.183582323859563,Logistic Regression,normal,258
1,9,Intercept,-1.2855777255029284,Logistic Regression,normal,258
0,10,biomarker,-0.601374401306075,Logistic Regression,normal,258
1,10,Intercept,0.28536793504579283,Logistic Regression,normal,258
0,11,biomarker,1.9453754519263702,Logistic Regression,normal,258
1,11,Intercept,-1.0918698895486119,Logistic Regression,normal,258
0,12,biomarker,1.7513531215060414,Logistic Regression,normal,258
1,12,Intercept,-1.0961658571342687,Logistic Regression,normal,258
0,13,biomarker,-1.4548053870562716,Logistic Regression,normal,258
1,13,Intercept,0.7803985951219945,Logistic Regression,normal,258
0,14,biomarker,1.0411644607738624,Logistic Regression,normal,258
1,14,Intercept,-0.7379643067688373,Logistic Regression,normal,258
0,15,biomarker,1.498466792390313,Logistic Regression,normal,258
1,15,Intercept,-0.9624587143698129,Logistic Regression,normal,258
0,16,biomarker,0.15220807660922042,Logistic Regression,normal,258
1,16,Intercept,-0.06687759373840105,Logistic Regression,normal,258
0,17,biomarker,1.601566824374655,Logistic Regression,normal,258
1,17,Intercept,-0.8357431391771764,Logistic Regression,normal,258
0,18,biomarker,2.0368871269685953,Logistic Regression,normal,258
1,18,Intercept,-1.3977845154635484,Logistic Regression,normal,258
0,19,biomarker,1.7183179623729348,Logistic Regression,normal,258
1,19,Intercept,-1.105251982085289,Logistic Regression,normal,258
0,20,biomarker,-2.63797059228143,Logistic Regression,normal,258
1,20,Intercept,1.5806928946067993,Logistic Regression,normal,258
0,21,biomarker,-2.8055435227968832,Logistic Regression,normal,258
1,21,Intercept,1.4373989535503924,Logistic Regression,normal,258
0,22,biomarker,2.3174879766920236,Logistic Regression,normal,258
1,22,Intercept,-1.4279521911601067,Logistic Regression,normal,258
0,23,biomarker,-1.7092022250652905,Logistic Regression,normal,258
1,23,Intercept,1.2367863598772244,Logistic Regression,normal,258
0,24,biomarker,-0.35819041983898375,Logistic Regression,normal,258
1,24,Intercept,0.1418877665114166,Logistic Regression,normal,258
0,25,biomarker,0.11506353558442628,Logistic Regression,normal,258
1,25,Intercept,0.09644491611032817,Logistic Regression,normal,258
0,26,biomarker,4.830818303743196,Logistic Regression,normal,258
1,26,Intercept,-2.9579946277020754,Logistic Regression,normal,258
0,27,biomarker,-0.7322756337101232,Logistic Regression,normal,258
1,27,Intercept,0.4556842958476391,Logistic Regression,normal,258
0,28,biomarker,2.583553774182752,Logistic Regression,normal,258
1,28,Intercept,-1.5625192184459569,Logistic Regression,normal,258
0,29,biomarker,-0.6467658785791925,Logistic Regression,normal,258
1,29,Intercept,0.46339176421373635,Logistic Regression,normal,258
0,30,biomarker,0.6555122222745516,Logistic Regression,normal,258
1,30,Intercept,-0.42293154443714004,Logistic Regression,normal,258
0,31,biomarker,0.07545041168913118,Logistic Regression,normal,258
1,31,Intercept,-0.15841325494556488,Logistic Regression,normal,258
0,32,biomarker,-1.870760955755396,Logistic Regression,normal,258
1,32,Intercept,1.0401469475258194,Logistic Regression,normal,258
0,33,biomarker,-1.7421772171513634,Logistic Regression,normal,258
1,33,Intercept,1.0649955684700336,Logistic Regression,normal,258
0,34,biomarker,-2.0309831291695586,Logistic Regression,normal,258
1,34,Intercept,1.2611482069956075,Logistic Regression,normal,258
0,35,biomarker,-6.52827861004995,Logistic Regression,normal,258
1,35,Intercept,3.7561102615571187,Logistic Regression,normal,258
0,36,biomarker,1.3727150030334712,Logistic Regression,normal,258
1,36,Intercept,-0.8389701876396651,Logistic Regression,normal,258
0,37,biomarker,-2.04855303190012,Logistic Regression,normal,258
1,37,Intercept,1.1716080390590549,Logistic Regression,normal,258
0,38,biomarker,-0.6316795677349841,Logistic Regression,normal,258
1,38,Intercept,0.4977775258917264,Logistic Regression,normal,258
0,39,biomarker,-1.7990569873017836,Logistic Regression,normal,258
1,39,Intercept,1.1806267301342204,Logistic Regression,normal,258
0,40,biomarker,0.165079054339128,Logistic Regression,normal,258
1,40,Intercept,-0.12099674224284167,Logistic Regression,normal,258
0,41,biomarker,3.0643949239054593,Logistic Regression,normal,258
1,41,Intercept,-1.9512003528272996,Logistic Regression,normal,258
0,42,biomarker,-1.1064861034991553,Logistic Regression,normal,258
1,42,Intercept,0.49967958274236585,Logistic Regression,normal,258
0,43,biomarker,-1.4086947024332146,Logistic Regression,normal,258
1,43,Intercept,0.7682211403879817,Logistic Regression,normal,258
0,44,biomarker,0.23367718304331947,Logistic Regression,normal,258
1,44,Intercept,-0.06765730816400375,Logistic Regression,normal,258
0,45,biomarker,1.412738217792601,Logistic Regression,normal,258
