,bootstrap,model,test_average_precision,test_roc_auc,train_average_precision,train_roc_auc,validation_average_precision,validation_roc_auc,distribution,seed
0,0,Logistic Regression,0.885,0.8,0.5431467466311725,0.5138504155124655,0.6034711320425606,0.42857142857142855,normal,20
1,1,Logistic Regression,0.7944444444444445,0.65,0.5579687053578938,0.5243055555555556,0.5244989578322912,0.3518518518518519,normal,20
2,2,Logistic Regression,0.9166666666666666,0.875,0.509145801179758,0.5,0.6644501332001332,0.5357142857142857,normal,20
3,3,Logistic Regression,0.6791666666666667,0.75,0.5576083927790697,0.48110661268556,0.4216030001744288,0.375,normal,20
4,4,Logistic Regression,0.6726190476190477,0.5,0.5190105889260852,0.525623268698061,0.5178932178932178,0.5892857142857143,normal,20
5,5,Logistic Regression,0.875,0.75,0.6355937028834917,0.4820936639118457,0.19444444444444442,0.5384615384615384,normal,20
6,6,Logistic Regression,0.885,0.8,0.5367185076291392,0.5252945252945252,0.44897694897694895,0.5370370370370371,normal,20
7,7,Logistic Regression,0.95,0.9375,0.4892062107449425,0.5047425474254743,0.8566766566766566,0.66,normal,20
8,8,Logistic Regression,0.8125,0.75,0.48002967033506366,0.4738675958188153,0.7376068376068377,0.4772727272727273,normal,20
9,9,Logistic Regression,0.7708333333333333,0.8,0.5379711845953633,0.5135135135135135,0.6834776334776334,0.6428571428571428,normal,20
10,10,Logistic Regression,0.6041666666666666,0.65,0.5116162457915779,0.49549549549549554,0.8513338513338515,0.7222222222222222,normal,20
11,11,Logistic Regression,0.7416666666666667,0.65,0.5407100192841393,0.5239085239085239,0.6861471861471861,0.7037037037037037,normal,20
12,12,Logistic Regression,0.8875,0.875,0.6194357455501143,0.5721997300944669,0.6387362637362637,0.4642857142857143,normal,20
13,13,Logistic Regression,0.7333333333333333,0.75,0.49040067444094926,0.5499999999999999,0.6426839826839826,0.42,normal,20
14,14,Logistic Regression,0.875,0.75,0.4843878055529645,0.5338753387533876,0.6616558441558441,0.5,normal,20
15,15,Logistic Regression,0.8541666666666666,0.8125,0.56801210821445,0.5621621621621622,0.6365319865319865,0.35185185185185186,normal,20
16,16,Logistic Regression,0.5726190476190476,0.45,0.507502770119591,0.5235457063711911,0.5722222222222222,0.6428571428571428,normal,20
17,17,Logistic Regression,0.7321428571428572,0.6,0.5320166461149676,0.5142065142065141,0.4406593406593407,0.37499999999999994,normal,20
18,18,Logistic Regression,0.6791666666666667,0.75,0.5272400656518953,0.5053981106612685,0.6901057276057276,0.4642857142857143,normal,20
19,19,Logistic Regression,0.6458333333333333,0.75,0.514699821576698,0.48094248094248093,0.657010582010582,0.46296296296296297,normal,20
20,20,Logistic Regression,0.9166666666666666,0.875,0.5712814381037691,0.5472334682860999,0.5093968531468531,0.2142857142857143,normal,20
21,21,Logistic Regression,0.8166666666666667,0.8,0.5632087448874926,0.589050589050589,0.78980278980279,0.7037037037037037,normal,20
22,22,Logistic Regression,0.7708333333333333,0.8,0.6000405709328468,0.5983379501385041,0.5630275974025974,0.5535714285714286,normal,20
23,23,Logistic Regression,0.9428571428571428,0.8666666666666667,0.5698149554538354,0.510204081632653,0.2757936507936508,0.5833333333333333,normal,20
24,24,Logistic Regression,0.7708333333333333,0.8,0.5044485132035549,0.5142065142065142,0.8164021164021165,0.6666666666666667,normal,20
25,25,Logistic Regression,1.0,1.0,0.6488071117812281,0.6394557823129252,0.33958333333333335,0.5681818181818182,normal,20
26,26,Logistic Regression,0.7291666666666666,0.625,0.5335165685838371,0.49122807017543857,0.6322916666666667,0.5892857142857143,normal,20
27,27,Logistic Regression,0.6349206349206349,0.5,0.5570351492836395,0.4656964656964657,0.6059523809523809,0.6785714285714286,normal,20
28,28,Logistic Regression,0.9266666666666665,0.9,0.5490175346125605,0.5516285516285516,0.5409188034188035,0.4642857142857143,normal,20
29,29,Logistic Regression,0.9111111111111112,0.8,0.5454233352184344,0.5509355509355509,0.38778998778998774,0.35185185185185186,normal,20
30,30,Logistic Regression,0.8041666666666667,0.8500000000000001,0.5404424578120468,0.5377685377685378,0.8076599326599327,0.7037037037037037,normal,20
31,31,Logistic Regression,0.8541666666666666,0.85,0.49735232498436177,0.49722222222222223,0.66250999000999,0.38,normal,20
32,32,Logistic Regression,1.0,1.0,0.5625001453975047,0.525987525987526,0.7097001763668431,0.6666666666666666,normal,20
33,33,Logistic Regression,0.5595238095238095,0.5,0.5178224862502712,0.4838056680161943,0.351555587269873,0.17857142857142855,normal,20
34,34,Logistic Regression,0.8928571428571428,0.8125,0.6161330057264016,0.6315789473684211,0.7262737262737262,0.6428571428571428,normal,20
35,35,Logistic Regression,0.8041666666666667,0.8125,0.5325224400592274,0.5216802168021681,0.7291197691197692,0.64,normal,20
36,36,Logistic Regression,0.6041666666666666,0.5625,0.46345860227326485,0.4898785425101214,0.705048076923077,0.6428571428571428,normal,20
37,37,Logistic Regression,0.7986111111111112,0.7000000000000001,0.5069691114350915,0.5173130193905817,0.5418470418470418,0.5,normal,20
38,38,Logistic Regression,0.8875,0.875,0.569261310377534,0.5596205962059622,0.3290659340659341,0.43999999999999995,normal,20
39,39,Logistic Regression,0.9028571428571428,0.85,0.60260165737106,0.5395833333333333,0.5143939393939394,0.52,normal,20
40,40,Logistic Regression,0.5428571428571428,0.6,0.5327445687856726,0.47368421052631576,0.4198135198135198,0.14285714285714285,normal,20
41,41,Logistic Regression,0.8125,0.75,0.5200118366889027,0.507638888888889,0.5816827616827618,0.27999999999999997,normal,20
42,42,Logistic Regression,0.6220238095238095,0.7,0.47812978988609106,0.5128919860627177,0.9406172110717566,0.8636363636363636,normal,20
43,43,Logistic Regression,0.6349206349206349,0.5,0.5313761937200996,0.47054747054747054,0.6955433455433455,0.4814814814814815,normal,20
44,44,Logistic Regression,0.8761904761904762,0.8,0.6236220516147846,0.4954954954954955,0.7763278388278388,0.7592592592592593,normal,20
45,45,Logistic Regression,0.6926190476190477,0.55,0.5131281963181713,0.5145429362880887,0.5309000523286237,0.49999999999999994,normal,20
46,46,Logistic Regression,0.8875,0.9,0.5638974643370437,0.5332409972299169,0.6857007575757575,0.6785714285714285,normal,20
47,47,Logistic Regression,0.6595238095238095,0.65,0.5095949956107462,0.48055555555555557,0.4458119658119658,0.6,normal,20
48,48,Logistic Regression,0.7333333333333333,0.6875,0.5013142763826627,0.49459459459459465,0.5868131868131867,0.3148148148148148,normal,20
49,49,Logistic Regression,0.9666666666666666,0.95,0.5601225417941887,0.4912891986062718,0.242032967032967,0.20454545454545453,normal,20
50,50,Logistic Regression,0.5595238095238095,0.6,0.5102703582423023,0.49549549549549554,0.566347849681183,0.40740740740740744,normal,20
51,51,Logistic Regression,1.0,1.0,0.49667142976845124,0.5013513513513513,0.514983164983165,0.6296296296296297,normal,20
52,52,Logistic Regression,1.0,1.0,0.645283759920794,0.6312500000000001,0.46649831649831647,0.5185185185185186,normal,20
53,53,Logistic Regression,0.8541666666666666,0.85,0.5079953518750795,0.5833333333333334,0.8558573371073372,0.5833333333333334,normal,20
54,54,Logistic Regression,0.95,0.9375,0.57044776592759,0.5115176151761518,0.5633333333333332,0.6000000000000001,normal,20
55,55,Logistic Regression,0.9666666666666666,0.95,0.5835646991397416,0.5841995841995842,0.7260416666666667,0.5892857142857143,normal,20
56,56,Logistic Regression,0.5099206349206349,0.45,0.49804160470866876,0.525987525987526,0.5878205128205128,0.4444444444444444,normal,20
57,57,Logistic Regression,0.6916666666666667,0.625,0.5346884086836958,0.46486486486486484,0.5313644688644689,0.4444444444444444,normal,20
58,58,Logistic Regression,0.6083333333333333,0.625,0.5047192820538142,0.47567567567567565,0.5181457431457431,0.4814814814814815,normal,20
