,model,metric,performance_bootstrap,value,distribution,seed
0,Logistic Regression,roc_auc,0,0.456951240488933,normal,296
1,Logistic Regression,roc_auc,1,0.42714816770401653,normal,296
2,Logistic Regression,roc_auc,2,0.4468456876548079,normal,296
3,Logistic Regression,roc_auc,3,0.4421395612761839,normal,296
4,Logistic Regression,roc_auc,4,0.4337752142421456,normal,296
5,Logistic Regression,roc_auc,5,0.45637472325699124,normal,296
6,Logistic Regression,roc_auc,6,0.4441008009161457,normal,296
7,Logistic Regression,roc_auc,7,0.438383620076275,normal,296
8,Logistic Regression,roc_auc,8,0.44991295549438437,normal,296
9,Logistic Regression,roc_auc,9,0.4444923635901242,normal,296
10,Logistic Regression,roc_auc,10,0.43679509218397544,normal,296
11,Logistic Regression,roc_auc,11,0.4338457241539725,normal,296
12,Logistic Regression,roc_auc,12,0.4446076746557085,normal,296
13,Logistic Regression,roc_auc,13,0.44842638089631615,normal,296
14,Logistic Regression,roc_auc,14,0.44501170077317576,normal,296
15,Logistic Regression,roc_auc,15,0.44567835417705076,normal,296
16,Logistic Regression,roc_auc,16,0.4528209604190946,normal,296
17,Logistic Regression,roc_auc,17,0.44659488223297444,normal,296
18,Logistic Regression,roc_auc,18,0.4563723596241973,normal,296
19,Logistic Regression,roc_auc,19,0.4401300255378645,normal,296
20,Logistic Regression,roc_auc,20,0.4584734824780976,normal,296
21,Logistic Regression,roc_auc,21,0.44031758913860797,normal,296
22,Logistic Regression,roc_auc,22,0.45406029469579584,normal,296
23,Logistic Regression,roc_auc,23,0.4451846242929046,normal,296
24,Logistic Regression,roc_auc,24,0.4662279506457836,normal,296
25,Logistic Regression,roc_auc,25,0.43515398138131295,normal,296
26,Logistic Regression,roc_auc,26,0.457921571627854,normal,296
27,Logistic Regression,roc_auc,27,0.44521493349671226,normal,296
28,Logistic Regression,roc_auc,28,0.4349152681042394,normal,296
29,Logistic Regression,roc_auc,29,0.4491528512378328,normal,296
30,Logistic Regression,roc_auc,30,0.4508251447522875,normal,296
31,Logistic Regression,roc_auc,31,0.4436180938477432,normal,296
32,Logistic Regression,roc_auc,32,0.45458024176591755,normal,296
33,Logistic Regression,roc_auc,33,0.4657704021099247,normal,296
34,Logistic Regression,roc_auc,34,0.4506582943215691,normal,296
35,Logistic Regression,roc_auc,35,0.44161829414640646,normal,296
36,Logistic Regression,roc_auc,36,0.44346742221733715,normal,296
37,Logistic Regression,roc_auc,37,0.4571805709494321,normal,296
38,Logistic Regression,roc_auc,38,0.4288815471028713,normal,296
39,Logistic Regression,roc_auc,39,0.44509626072651287,normal,296
40,Logistic Regression,roc_auc,40,0.44989760861404227,normal,296
41,Logistic Regression,roc_auc,41,0.41861101248245286,normal,296
42,Logistic Regression,roc_auc,42,0.4433601772168009,normal,296
43,Logistic Regression,roc_auc,43,0.433364325981024,normal,296
44,Logistic Regression,roc_auc,44,0.4537522389280893,normal,296
45,Logistic Regression,roc_auc,45,0.44121758478747963,normal,296
46,Logistic Regression,roc_auc,46,0.4533209390492855,normal,296
47,Logistic Regression,roc_auc,47,0.4665434804737142,normal,296
48,Logistic Regression,roc_auc,48,0.4504478455120106,normal,296
49,Logistic Regression,roc_auc,49,0.4449384964534971,normal,296
50,Logistic Regression,average_precision,0,0.4661444661335956,normal,296
51,Logistic Regression,average_precision,1,0.4518102493299739,normal,296
52,Logistic Regression,average_precision,2,0.4652204658047142,normal,296
53,Logistic Regression,average_precision,3,0.4751688234140416,normal,296
54,Logistic Regression,average_precision,4,0.46321541914329945,normal,296
55,Logistic Regression,average_precision,5,0.4723179293001293,normal,296
56,Logistic Regression,average_precision,6,0.4674742285738228,normal,296
57,Logistic Regression,average_precision,7,0.4645327714151831,normal,296
58,Logistic Regression,average_precision,8,0.47272344281474904,normal,296
59,Logistic Regression,average_precision,9,0.4681497609461514,normal,296
60,Logistic Regression,average_precision,10,0.4711726469659054,normal,296
61,Logistic Regression,average_precision,11,0.4617774552384253,normal,296
62,Logistic Regression,average_precision,12,0.47108507087019863,normal,296
63,Logistic Regression,average_precision,13,0.47756683649896414,normal,296
64,Logistic Regression,average_precision,14,0.45142827847913036,normal,296
65,Logistic Regression,average_precision,15,0.47287414583241194,normal,296
66,Logistic Regression,average_precision,16,0.4773813536591035,normal,296
67,Logistic Regression,average_precision,17,0.47630075811211403,normal,296
68,Logistic Regression,average_precision,18,0.4787705492339984,normal,296
69,Logistic Regression,average_precision,19,0.4800281546324581,normal,296
70,Logistic Regression,average_precision,20,0.47122468256717165,normal,296
71,Logistic Regression,average_precision,21,0.4588529692429615,normal,296
72,Logistic Regression,average_precision,22,0.4777745014950602,normal,296
73,Logistic Regression,average_precision,23,0.4786665747744298,normal,296
74,Logistic Regression,average_precision,24,0.49679215821762135,normal,296
75,Logistic Regression,average_precision,25,0.46935910076661985,normal,296
76,Logistic Regression,average_precision,26,0.45529530279049235,normal,296
