,bootstrap,feature,importance,model,distribution,seed
0,0,biomarker,2.3732311092090685,Logistic Regression,normal,107
1,0,Intercept,-1.0358862257807169,Logistic Regression,normal,107
0,1,biomarker,1.9277573863664892,Logistic Regression,normal,107
1,1,Intercept,-0.9404839275806667,Logistic Regression,normal,107
0,2,biomarker,-1.7921539321770117,Logistic Regression,normal,107
1,2,Intercept,0.7847796768339694,Logistic Regression,normal,107
0,3,biomarker,-1.1203742716385852,Logistic Regression,normal,107
1,3,Intercept,0.5348700281699039,Logistic Regression,normal,107
0,4,biomarker,0.1152287479816982,Logistic Regression,normal,107
1,4,Intercept,-0.028227675361388364,Logistic Regression,normal,107
0,5,biomarker,0.29208181089999075,Logistic Regression,normal,107
1,5,Intercept,0.08790383256554998,Logistic Regression,normal,107
0,6,biomarker,-0.6379291309317896,Logistic Regression,normal,107
1,6,Intercept,0.36824173264898236,Logistic Regression,normal,107
0,7,biomarker,0.5752391388560907,Logistic Regression,normal,107
1,7,Intercept,-0.37664107826208676,Logistic Regression,normal,107
0,8,biomarker,-1.1139097562247566,Logistic Regression,normal,107
1,8,Intercept,0.3550282203485594,Logistic Regression,normal,107
0,9,biomarker,-0.10892377470936672,Logistic Regression,normal,107
1,9,Intercept,0.08759653703501162,Logistic Regression,normal,107
0,10,biomarker,1.9071905006104908,Logistic Regression,normal,107
1,10,Intercept,-0.9576864921781606,Logistic Regression,normal,107
0,11,biomarker,-0.5366318267575322,Logistic Regression,normal,107
1,11,Intercept,0.3835618256722552,Logistic Regression,normal,107
0,12,biomarker,1.345049012140775,Logistic Regression,normal,107
1,12,Intercept,-0.6565097519526819,Logistic Regression,normal,107
0,13,biomarker,-0.5502562247457581,Logistic Regression,normal,107
1,13,Intercept,0.13959105262284982,Logistic Regression,normal,107
0,14,biomarker,0.968362857062101,Logistic Regression,normal,107
1,14,Intercept,-0.5539049139874055,Logistic Regression,normal,107
0,15,biomarker,0.5196774117912047,Logistic Regression,normal,107
1,15,Intercept,-0.38318687981457755,Logistic Regression,normal,107
0,16,biomarker,1.171582434874586,Logistic Regression,normal,107
1,16,Intercept,-0.5163217892626334,Logistic Regression,normal,107
0,17,biomarker,1.2514280671669646,Logistic Regression,normal,107
1,17,Intercept,-0.5618323756469227,Logistic Regression,normal,107
0,18,biomarker,1.8542797551493124,Logistic Regression,normal,107
1,18,Intercept,-0.8977803100706778,Logistic Regression,normal,107
0,19,biomarker,2.64601557463716,Logistic Regression,normal,107
1,19,Intercept,-1.2704824133765955,Logistic Regression,normal,107
0,20,biomarker,0.5692404530409776,Logistic Regression,normal,107
