,bootstrap,model,test_average_precision,test_roc_auc,train_average_precision,train_roc_auc,validation_average_precision,validation_roc_auc,distribution,seed
0,0,Logistic Regression,0.7277777777777779,0.6000000000000001,0.5265426825167882,0.5547091412742383,0.6254578754578755,0.5,normal,85
1,1,Logistic Regression,0.775,0.7,0.5404305029072054,0.5183645183645184,0.6388158138158138,0.5740740740740741,normal,85
2,2,Logistic Regression,0.8875,0.875,0.465265365509099,0.49595141700404854,0.591220238095238,0.4464285714285714,normal,85
3,3,Logistic Regression,0.9266666666666665,0.9,0.5986041951740412,0.5630193905817175,0.47127158555729987,0.26785714285714285,normal,85
4,4,Logistic Regression,0.8125,0.6875,0.5313636936307031,0.4439946018893387,0.5961760461760461,0.5714285714285714,normal,85
5,5,Logistic Regression,0.7892857142857144,0.5333333333333333,0.5784628014614726,0.4979480164158687,0.25757575757575757,0.5769230769230769,normal,85
6,6,Logistic Regression,0.8928571428571428,0.8125,0.5775478111520306,0.5425675675675675,0.37519841269841264,0.31481481481481477,normal,85
7,7,Logistic Regression,0.5527777777777778,0.5499999999999999,0.5194280938542654,0.5041666666666667,0.6701082251082251,0.48000000000000004,normal,85
8,8,Logistic Regression,0.8875,0.875,0.5212091864733762,0.4884353741496599,0.7294463112644931,0.3181818181818182,normal,85
9,9,Logistic Regression,0.8875,0.875,0.5059272081479187,0.524966261808367,0.5263347763347763,0.5714285714285714,normal,85
10,10,Logistic Regression,0.875,0.75,0.5249502090902187,0.47635135135135137,0.5708892958892959,0.4444444444444444,normal,85
11,11,Logistic Regression,0.8261904761904761,0.75,0.5815887251289817,0.5266805266805267,0.7117063492063492,0.7407407407407408,normal,85
12,12,Logistic Regression,0.9266666666666665,0.9,0.5258875893328643,0.4982674982674983,0.4684711122211122,0.3392857142857143,normal,85
13,13,Logistic Regression,0.475,0.45,0.49419888115009775,0.5201388888888889,0.6539194139194139,0.39999999999999997,normal,85
14,14,Logistic Regression,0.6220238095238095,0.625,0.5262479977378348,0.47831978319783197,0.7038256188256188,0.38,normal,85
15,15,Logistic Regression,0.7708333333333333,0.8,0.6199269752513534,0.5391545391545391,0.8435083435083437,0.6851851851851851,normal,85
16,16,Logistic Regression,0.7708333333333333,0.8,0.5211797132169479,0.5162855162855162,0.44520717377860236,0.4107142857142857,normal,85
17,17,Logistic Regression,0.95,0.9375,0.6460774051646796,0.5937921727395411,0.39634532134532136,0.3214285714285714,normal,85
18,18,Logistic Regression,0.8541666666666666,0.85,0.5665301823789767,0.5810249307479225,0.8073072760572761,0.6964285714285714,normal,85
19,19,Logistic Regression,0.5666666666666667,0.65,0.5128255005157333,0.5495495495495496,0.7728734228734231,0.5925925925925926,normal,85
20,20,Logistic Regression,0.8166666666666667,0.75,0.5213778407498254,0.48245614035087725,0.7659188034188034,0.5892857142857143,normal,85
21,21,Logistic Regression,0.95,0.9375,0.5170744215291532,0.5378378378378379,0.8216228216228216,0.6666666666666666,normal,85
22,22,Logistic Regression,0.8875,0.875,0.5479787252973571,0.4932523616734143,0.5573232323232323,0.5357142857142857,normal,85
23,23,Logistic Regression,0.8350000000000001,0.6666666666666667,0.5725379889040761,0.5095238095238095,0.2685185185185185,0.49999999999999994,normal,85
24,24,Logistic Regression,0.5666666666666667,0.5,0.4478134574001491,0.4581081081081081,0.7376882376882379,0.5740740740740741,normal,85
25,25,Logistic Regression,0.8125,0.6875,0.5833278955439343,0.5571428571428572,0.6708333333333333,0.7045454545454545,normal,85
26,26,Logistic Regression,0.95,0.9375,0.5710811802527244,0.5121457489878543,0.5785037878787879,0.5892857142857143,normal,85
27,27,Logistic Regression,0.8350000000000001,0.75,0.5576853615167162,0.5096952908587258,0.4447021232735518,0.4464285714285714,normal,85
28,28,Logistic Regression,0.8041666666666667,0.8125,0.5065763376986296,0.5087719298245614,0.559054834054834,0.4642857142857143,normal,85
29,29,Logistic Regression,0.9666666666666666,0.95,0.5221136749615325,0.5322245322245323,0.4125152625152625,0.4444444444444445,normal,85
30,30,Logistic Regression,0.8541666666666666,0.8125,0.534045497050754,0.497972972972973,0.583814950481617,0.2962962962962963,normal,85
31,31,Logistic Regression,1.0,1.0,0.4841248900151905,0.5372628726287263,0.7644627594627594,0.64,normal,85
32,32,Logistic Regression,0.47619047619047616,0.5,0.5129003751670985,0.5218295218295219,0.7185364018697351,0.537037037037037,normal,85
33,33,Logistic Regression,0.7291666666666666,0.625,0.5116220244136578,0.4993252361673415,0.7167277167277166,0.6071428571428571,normal,85
34,34,Logistic Regression,0.7928571428571428,0.75,0.5782841146847282,0.5696465696465697,0.4306166056166057,0.39285714285714285,normal,85
35,35,Logistic Regression,0.8303571428571428,0.8,0.4904488258191134,0.4604166666666667,0.6119605394605395,0.36,normal,85
36,36,Logistic Regression,0.5961904761904762,0.55,0.5719892636573107,0.5391545391545391,0.8202838827838828,0.7142857142857142,normal,85
37,37,Logistic Regression,0.8611111111111112,0.75,0.5491799930034658,0.5256232686980609,0.6868589743589744,0.4642857142857143,normal,85
38,38,Logistic Regression,1.0,1.0,0.5485805153182035,0.5169376693766938,0.35417915417915413,0.38,normal,85
39,39,Logistic Regression,0.5416666666666666,0.4375,0.5361592831760811,0.4735772357723577,0.3948717948717949,0.44000000000000006,normal,85
40,40,Logistic Regression,0.8041666666666667,0.8125,0.5986547814502462,0.5425101214574899,0.5287518037518038,0.4821428571428571,normal,85
41,41,Logistic Regression,0.8041666666666667,0.8500000000000001,0.5118511317133349,0.5451388888888888,0.8739213564213564,0.76,normal,85
42,42,Logistic Regression,0.8041666666666667,0.8125,0.4484644016108336,0.5020408163265306,0.8598891007981917,0.6818181818181819,normal,85
43,43,Logistic Regression,0.8166666666666667,0.8,0.5133419688681569,0.5024255024255024,0.6558820808820809,0.5555555555555556,normal,85
44,44,Logistic Regression,0.8761904761904762,0.8,0.5513092541620948,0.5114345114345114,0.6160714285714285,0.6851851851851852,normal,85
45,45,Logistic Regression,0.9266666666666665,0.9,0.5731841062231046,0.564404432132964,0.4193045050187907,0.3214285714285714,normal,85
46,46,Logistic Regression,0.8541666666666666,0.85,0.5210296663950206,0.5090027700831026,0.759375,0.6785714285714285,normal,85
47,47,Logistic Regression,0.9166666666666666,0.875,0.5254157176944511,0.5149051490514905,0.25325396825396823,0.18000000000000002,normal,85
48,48,Logistic Regression,0.6220238095238095,0.625,0.4575859755779411,0.4918918918918919,0.5412396245729579,0.35185185185185186,normal,85
49,49,Logistic Regression,0.5595238095238095,0.5,0.617788455310241,0.5210884353741496,0.256547619047619,0.3863636363636364,normal,85
50,50,Logistic Regression,1.0,1.0,0.5017934245195392,0.5209459459459459,0.5656704406704407,0.42592592592592593,normal,85
51,51,Logistic Regression,0.8541666666666666,0.8125,0.5982004177690626,0.520945945945946,0.8263888888888888,0.8518518518518519,normal,85
52,52,Logistic Regression,0.9166666666666666,0.875,0.6790830773227194,0.6256756756756757,0.33026418026418025,0.2777777777777778,normal,85
53,53,Logistic Regression,0.9166666666666666,0.875,0.47906380179800256,0.539671682626539,0.892105810855811,0.5833333333333333,normal,85
54,54,Logistic Regression,0.7453968253968253,0.55,0.549594501920198,0.5055555555555555,0.2513220113220113,0.17999999999999997,normal,85
55,55,Logistic Regression,0.5595238095238095,0.6,0.5310922488104314,0.49930747922437674,0.7018554362304362,0.625,normal,85
56,56,Logistic Regression,0.8166666666666667,0.8,0.576985477776806,0.5564795564795564,0.8935185185185186,0.7962962962962963,normal,85
57,57,Logistic Regression,0.9111111111111112,0.8,0.4880600189479697,0.4844074844074844,0.32582695082695085,0.2592592592592593,normal,85
58,58,Logistic Regression,0.8211111111111111,0.7000000000000001,0.5330479175166187,0.5051975051975052,0.4077533577533578,0.40740740740740744,normal,85
59,59,Logistic Regression,0.5238095238095237,0.5,0.5261704932510327,0.5128205128205129,0.8030303030303032,0.7222222222222222,normal,85
60,60,Logistic Regression,0.5428571428571428,0.5,0.49311930378187413,0.5040650406504065,0.8103030303030302,0.5800000000000001,normal,85
61,61,Logistic Regression,0.8875,0.875,0.5013620962937815,0.4945945945945946,0.43733766233766236,0.5555555555555556,normal,85
62,62,Logistic Regression,0.8928571428571428,0.8125,0.519956494934578,0.4858108108108108,0.6028069153069153,0.5185185185185185,normal,85
63,63,Logistic Regression,0.7928571428571428,0.75,0.5402506597384387,0.5194444444444444,0.7221250971250971,0.7037037037037037,normal,85
64,64,Logistic Regression,0.8928571428571428,0.8125,0.5674145348842506,0.5748987854251012,0.6026251526251526,0.44642857142857145,normal,85
65,65,Logistic Regression,0.6916666666666667,0.625,0.513299368454549,0.5026990553306343,0.5040140415140414,0.41071428571428575,normal,85
66,66,Logistic Regression,0.8928571428571428,0.8125,0.5499426884266493,0.5666666666666667,0.6970870039051856,0.2954545454545454,normal,85
67,67,Logistic Regression,1.0,1.0,0.556559357807105,0.5553306342780027,0.7365079365079366,0.7142857142857143,normal,85
68,68,Logistic Regression,0.8125,0.6875,0.47118932696796245,0.46288798920377866,0.4631202131202131,0.39285714285714285,normal,85
69,69,Logistic Regression,0.8166666666666667,0.75,0.5756682600742626,0.5256410256410257,0.5068181818181818,0.25,normal,85
