,model,metric,performance_bootstrap,value,distribution,seed
0,Logistic Regression,roc_auc,0,0.4637760519565719,normal,279
1,Logistic Regression,roc_auc,1,0.433270043431806,normal,279
2,Logistic Regression,roc_auc,2,0.454657496424219,normal,279
3,Logistic Regression,roc_auc,3,0.4441295964253188,normal,279
4,Logistic Regression,roc_auc,4,0.4425814155719674,normal,279
5,Logistic Regression,roc_auc,5,0.4628014281961623,normal,279
6,Logistic Regression,roc_auc,6,0.44495346364224797,normal,279
7,Logistic Regression,roc_auc,7,0.43937485769581064,normal,279
8,Logistic Regression,roc_auc,8,0.4644553450127677,normal,279
9,Logistic Regression,roc_auc,9,0.45627098840055325,normal,279
10,Logistic Regression,roc_auc,10,0.4442150222210752,normal,279
11,Logistic Regression,roc_auc,11,0.4414348544060229,normal,279
12,Logistic Regression,roc_auc,12,0.4464297862331422,normal,279
13,Logistic Regression,roc_auc,13,0.44048520089223137,normal,279
14,Logistic Regression,roc_auc,14,0.4463391517117271,normal,279
15,Logistic Regression,roc_auc,15,0.45057866937834334,normal,279
16,Logistic Regression,roc_auc,16,0.45978260047958264,normal,279
17,Logistic Regression,roc_auc,17,0.43921678219608384,normal,279
18,Logistic Regression,roc_auc,18,0.4620029086427416,normal,279
19,Logistic Regression,roc_auc,19,0.44394108814129996,normal,279
20,Logistic Regression,roc_auc,20,0.4683815529354875,normal,279
21,Logistic Regression,roc_auc,21,0.44357766013570965,normal,279
22,Logistic Regression,roc_auc,22,0.4568852187804084,normal,279
23,Logistic Regression,roc_auc,23,0.4371929980847178,normal,279
24,Logistic Regression,roc_auc,24,0.4665797428265567,normal,279
25,Logistic Regression,roc_auc,25,0.4403250975061208,normal,279
26,Logistic Regression,roc_auc,26,0.4723415347605762,normal,279
27,Logistic Regression,roc_auc,27,0.44996402339547903,normal,279
28,Logistic Regression,roc_auc,28,0.4427628396212321,normal,279
29,Logistic Regression,roc_auc,29,0.45335792701897865,normal,279
30,Logistic Regression,roc_auc,30,0.4460616746828838,normal,279
31,Logistic Regression,roc_auc,31,0.45419103487150125,normal,279
32,Logistic Regression,roc_auc,32,0.45618883685789835,normal,279
33,Logistic Regression,roc_auc,33,0.46870208783143713,normal,279
34,Logistic Regression,roc_auc,34,0.4611619921518164,normal,279
35,Logistic Regression,roc_auc,35,0.4421565402906795,normal,279
36,Logistic Regression,roc_auc,36,0.4450930072254651,normal,279
37,Logistic Regression,roc_auc,37,0.454498813171023,normal,279
38,Logistic Regression,roc_auc,38,0.4360180831360222,normal,279
39,Logistic Regression,roc_auc,39,0.45197590147169975,normal,279
40,Logistic Regression,roc_auc,40,0.45213091508186865,normal,279
41,Logistic Regression,roc_auc,41,0.42597066563429564,normal,279
42,Logistic Regression,roc_auc,42,0.44040671220203353,normal,279
43,Logistic Regression,roc_auc,43,0.43917678075872135,normal,279
44,Logistic Regression,roc_auc,44,0.45579417691934165,normal,279
45,Logistic Regression,roc_auc,45,0.4553444236478207,normal,279
46,Logistic Regression,roc_auc,46,0.45912598069550253,normal,279
47,Logistic Regression,roc_auc,47,0.4807853097575644,normal,279
48,Logistic Regression,roc_auc,48,0.45766986675125776,normal,279
49,Logistic Regression,roc_auc,49,0.4599008615476555,normal,279
50,Logistic Regression,average_precision,0,0.48119442618249,normal,279
51,Logistic Regression,average_precision,1,0.4667619603225235,normal,279
52,Logistic Regression,average_precision,2,0.48303171733689887,normal,279
53,Logistic Regression,average_precision,3,0.47680762827458084,normal,279
54,Logistic Regression,average_precision,4,0.48090411323182597,normal,279
55,Logistic Regression,average_precision,5,0.48540714180125,normal,279
56,Logistic Regression,average_precision,6,0.48120851947065824,normal,279
