,model,metric,performance_bootstrap,value,distribution,seed
0,Logistic Regression,roc_auc,0,0.45462311528753324,normal,194
1,Logistic Regression,roc_auc,1,0.43882835458700675,normal,194
2,Logistic Regression,roc_auc,2,0.4721160220331244,normal,194
3,Logistic Regression,roc_auc,3,0.45775878016848814,normal,194
4,Logistic Regression,roc_auc,4,0.4589979033700792,normal,194
5,Logistic Regression,roc_auc,5,0.44567569741905055,normal,194
6,Logistic Regression,roc_auc,6,0.47277969826942357,normal,194
7,Logistic Regression,roc_auc,7,0.46634861680327866,normal,194
8,Logistic Regression,roc_auc,8,0.4600991187077225,normal,194
9,Logistic Regression,roc_auc,9,0.4640392253282227,normal,194
10,Logistic Regression,roc_auc,10,0.45677826228389135,normal,194
11,Logistic Regression,roc_auc,11,0.46758141837215283,normal,194
12,Logistic Regression,roc_auc,12,0.4539538887498171,normal,194
13,Logistic Regression,roc_auc,13,0.457105747577533,normal,194
14,Logistic Regression,roc_auc,14,0.4602067018045508,normal,194
15,Logistic Regression,roc_auc,15,0.4555394548516055,normal,194
16,Logistic Regression,roc_auc,16,0.465669559309554,normal,194
17,Logistic Regression,roc_auc,17,0.47696123738480617,normal,194
18,Logistic Regression,roc_auc,18,0.4595153121677925,normal,194
19,Logistic Regression,roc_auc,19,0.4482733407521543,normal,194
20,Logistic Regression,roc_auc,20,0.45948237854135854,normal,194
21,Logistic Regression,roc_auc,21,0.43651839528949743,normal,194
22,Logistic Regression,roc_auc,22,0.45860810226652127,normal,194
23,Logistic Regression,roc_auc,23,0.4514769943432364,normal,194
24,Logistic Regression,roc_auc,24,0.4665663836298184,normal,194
25,Logistic Regression,roc_auc,25,0.4555048254853954,normal,194
26,Logistic Regression,roc_auc,26,0.4698451645504754,normal,194
27,Logistic Regression,roc_auc,27,0.4512098469035186,normal,194
28,Logistic Regression,roc_auc,28,0.46499962649668114,normal,194
29,Logistic Regression,roc_auc,29,0.4628850171118716,normal,194
30,Logistic Regression,roc_auc,30,0.46506306738292935,normal,194
31,Logistic Regression,roc_auc,31,0.4571063286502519,normal,194
32,Logistic Regression,roc_auc,32,0.4725857264025203,normal,194
33,Logistic Regression,roc_auc,33,0.46633184548615975,normal,194
34,Logistic Regression,roc_auc,34,0.4695334473317822,normal,194
