,model,metric,performance_bootstrap,value,distribution,seed
0,Logistic Regression,roc_auc,0,0.4481196544347496,normal,74
1,Logistic Regression,roc_auc,1,0.43209269126083794,normal,74
2,Logistic Regression,roc_auc,2,0.42694936196151545,normal,74
3,Logistic Regression,roc_auc,3,0.44337316071835153,normal,74
4,Logistic Regression,roc_auc,4,0.43484531352530803,normal,74
5,Logistic Regression,roc_auc,5,0.44619129170146554,normal,74
6,Logistic Regression,roc_auc,6,0.4413916629323773,normal,74
7,Logistic Regression,roc_auc,7,0.428009199965847,normal,74
8,Logistic Regression,roc_auc,8,0.4394796178932918,normal,74
9,Logistic Regression,roc_auc,9,0.43819400940529324,normal,74
10,Logistic Regression,roc_auc,10,0.43027806715139033,normal,74
11,Logistic Regression,roc_auc,11,0.42281826959469043,normal,74
12,Logistic Regression,roc_auc,12,0.4337928332945761,normal,74
13,Logistic Regression,roc_auc,13,0.4352702835589052,normal,74
14,Logistic Regression,roc_auc,14,0.42968777784890705,normal,74
15,Logistic Regression,roc_auc,15,0.4289049678551595,normal,74
16,Logistic Regression,roc_auc,16,0.4503230046255312,normal,74
17,Logistic Regression,roc_auc,17,0.44775855723879276,normal,74
18,Logistic Regression,roc_auc,18,0.4525344806658844,normal,74
19,Logistic Regression,roc_auc,19,0.4376292943559893,normal,74
20,Logistic Regression,roc_auc,20,0.4565352464728638,normal,74
21,Logistic Regression,roc_auc,21,0.42301899019134187,normal,74
22,Logistic Regression,roc_auc,22,0.44240125662869856,normal,74
23,Logistic Regression,roc_auc,23,0.43464879069974616,normal,74
24,Logistic Regression,roc_auc,24,0.44243566656157435,normal,74
25,Logistic Regression,roc_auc,25,0.42081275266184587,normal,74
26,Logistic Regression,roc_auc,26,0.4558006355690941,normal,74
27,Logistic Regression,roc_auc,27,0.4234530950566008,normal,74
28,Logistic Regression,roc_auc,28,0.4247573117721132,normal,74
29,Logistic Regression,roc_auc,29,0.434343304146851,normal,74
30,Logistic Regression,roc_auc,30,0.4362015718695052,normal,74
31,Logistic Regression,roc_auc,31,0.4462346566994856,normal,74
32,Logistic Regression,roc_auc,32,0.45056209506703443,normal,74
33,Logistic Regression,roc_auc,33,0.4394892510043079,normal,74
34,Logistic Regression,roc_auc,34,0.4516389835538771,normal,74
35,Logistic Regression,roc_auc,35,0.4351451175607805,normal,74
36,Logistic Regression,roc_auc,36,0.4312548421562742,normal,74
37,Logistic Regression,roc_auc,37,0.4384576158230822,normal,74
38,Logistic Regression,roc_auc,38,0.43867650503526706,normal,74
39,Logistic Regression,roc_auc,39,0.4448730603352452,normal,74
40,Logistic Regression,roc_auc,40,0.4374763147641084,normal,74
41,Logistic Regression,roc_auc,41,0.4318040372063434,normal,74
42,Logistic Regression,roc_auc,42,0.4348166221740832,normal,74
43,Logistic Regression,roc_auc,43,0.43365143760255576,normal,74
44,Logistic Regression,roc_auc,44,0.4324083840408672,normal,74
45,Logistic Regression,roc_auc,45,0.4377395457703267,normal,74
46,Logistic Regression,roc_auc,46,0.44963155012127554,normal,74
47,Logistic Regression,roc_auc,47,0.44429795649307846,normal,74
48,Logistic Regression,roc_auc,48,0.4504206682575014,normal,74
49,Logistic Regression,roc_auc,49,0.43765962820412496,normal,74
50,Logistic Regression,average_precision,0,0.47517003666561153,normal,74
51,Logistic Regression,average_precision,1,0.4642058149449533,normal,74
52,Logistic Regression,average_precision,2,0.4668959202893959,normal,74
53,Logistic Regression,average_precision,3,0.48068154383870354,normal,74
54,Logistic Regression,average_precision,4,0.477401831296418,normal,74
55,Logistic Regression,average_precision,5,0.48087272264177133,normal,74
56,Logistic Regression,average_precision,6,0.47172691378424186,normal,74
57,Logistic Regression,average_precision,7,0.4702761737483274,normal,74
58,Logistic Regression,average_precision,8,0.4763656635007512,normal,74
59,Logistic Regression,average_precision,9,0.482199586119961,normal,74
60,Logistic Regression,average_precision,10,0.47510032063527374,normal,74
61,Logistic Regression,average_precision,11,0.4691327819621479,normal,74
62,Logistic Regression,average_precision,12,0.47568526268729694,normal,74
63,Logistic Regression,average_precision,13,0.48533742158040966,normal,74
