,bootstrap,feature,importance,model,distribution,seed
0,0,biomarker,1.342882616586395,Logistic Regression,normal,169
1,0,Intercept,-0.6721889062418445,Logistic Regression,normal,169
0,1,biomarker,-1.6154069333354582,Logistic Regression,normal,169
1,1,Intercept,0.9770841402441134,Logistic Regression,normal,169
0,2,biomarker,-1.0536599380853693,Logistic Regression,normal,169
1,2,Intercept,0.5158813851190162,Logistic Regression,normal,169
0,3,biomarker,1.2711324215965485,Logistic Regression,normal,169
1,3,Intercept,-0.644259991016562,Logistic Regression,normal,169
0,4,biomarker,0.7854581150026996,Logistic Regression,normal,169
1,4,Intercept,-0.38157633751927006,Logistic Regression,normal,169
0,5,biomarker,-0.3589299868421336,Logistic Regression,normal,169
1,5,Intercept,0.4444464364406388,Logistic Regression,normal,169
0,6,biomarker,0.6923827002174348,Logistic Regression,normal,169
1,6,Intercept,-0.2841216101219872,Logistic Regression,normal,169
0,7,biomarker,-0.19089626644944724,Logistic Regression,normal,169
1,7,Intercept,-0.01860008490191802,Logistic Regression,normal,169
0,8,biomarker,-0.2098522901480058,Logistic Regression,normal,169
1,8,Intercept,-0.057207089716205375,Logistic Regression,normal,169
0,9,biomarker,1.657986700769293,Logistic Regression,normal,169
1,9,Intercept,-0.8172274048444133,Logistic Regression,normal,169
0,10,biomarker,0.3042115710579822,Logistic Regression,normal,169
1,10,Intercept,-0.2271217511091938,Logistic Regression,normal,169
0,11,biomarker,-0.4424529674736685,Logistic Regression,normal,169
1,11,Intercept,0.34994899651982225,Logistic Regression,normal,169
0,12,biomarker,-2.0499995180493102,Logistic Regression,normal,169
1,12,Intercept,0.9797814991527672,Logistic Regression,normal,169
0,13,biomarker,0.85932963492097,Logistic Regression,normal,169
1,13,Intercept,-0.562466630004602,Logistic Regression,normal,169
0,14,biomarker,2.840061468501109,Logistic Regression,normal,169
1,14,Intercept,-1.607698093925995,Logistic Regression,normal,169
0,15,biomarker,-0.1868466809820889,Logistic Regression,normal,169
1,15,Intercept,0.05121446160270934,Logistic Regression,normal,169
0,16,biomarker,0.9844846425335453,Logistic Regression,normal,169
1,16,Intercept,-0.488940374575993,Logistic Regression,normal,169
0,17,biomarker,-2.941364146176245,Logistic Regression,normal,169
1,17,Intercept,1.5619788929462357,Logistic Regression,normal,169
0,18,biomarker,-0.8701136629576453,Logistic Regression,normal,169
1,18,Intercept,0.43022414278266347,Logistic Regression,normal,169
0,19,biomarker,0.9704534169155337,Logistic Regression,normal,169
1,19,Intercept,-0.5705397147199692,Logistic Regression,normal,169
0,20,biomarker,1.3044075165360127,Logistic Regression,normal,169
1,20,Intercept,-0.6975354978432609,Logistic Regression,normal,169
0,21,biomarker,0.5233663700471052,Logistic Regression,normal,169
1,21,Intercept,-0.3416806284170259,Logistic Regression,normal,169
0,22,biomarker,-1.3734899898817678,Logistic Regression,normal,169
1,22,Intercept,0.6884457375977224,Logistic Regression,normal,169
0,23,biomarker,-0.8834971443052113,Logistic Regression,normal,169
1,23,Intercept,0.6513434320429227,Logistic Regression,normal,169
0,24,biomarker,-0.3598657403169744,Logistic Regression,normal,169
1,24,Intercept,0.11778782131073422,Logistic Regression,normal,169
0,25,biomarker,0.8797230264365634,Logistic Regression,normal,169
1,25,Intercept,-0.2696204916321168,Logistic Regression,normal,169
0,26,biomarker,-1.0794250576160849,Logistic Regression,normal,169
1,26,Intercept,0.533553721500855,Logistic Regression,normal,169
0,27,biomarker,2.3709476752590275,Logistic Regression,normal,169
1,27,Intercept,-1.1551328200465991,Logistic Regression,normal,169
0,28,biomarker,1.1714645216205373,Logistic Regression,normal,169
1,28,Intercept,-0.6328890633835124,Logistic Regression,normal,169
0,29,biomarker,-0.4609544102844013,Logistic Regression,normal,169
1,29,Intercept,0.31504435368606987,Logistic Regression,normal,169
0,30,biomarker,0.9667620419020365,Logistic Regression,normal,169
1,30,Intercept,-0.5323980335510746,Logistic Regression,normal,169
0,31,biomarker,-2.0396105156303546,Logistic Regression,normal,169
1,31,Intercept,0.921761641745113,Logistic Regression,normal,169
0,32,biomarker,-0.7859603171230639,Logistic Regression,normal,169
1,32,Intercept,0.3331705991539495,Logistic Regression,normal,169
0,33,biomarker,-1.0738119134237314,Logistic Regression,normal,169
1,33,Intercept,0.5836491148300746,Logistic Regression,normal,169
0,34,biomarker,-0.1690598501354996,Logistic Regression,normal,169
1,34,Intercept,0.11217964764323722,Logistic Regression,normal,169
0,35,biomarker,1.0967590984632167,Logistic Regression,normal,169
1,35,Intercept,-0.8319453860437952,Logistic Regression,normal,169
0,36,biomarker,-1.4762860284990325,Logistic Regression,normal,169
1,36,Intercept,0.7467049065471209,Logistic Regression,normal,169
0,37,biomarker,0.051532937190366876,Logistic Regression,normal,169
1,37,Intercept,-0.04851892136884004,Logistic Regression,normal,169
0,38,biomarker,-0.18023847149262917,Logistic Regression,normal,169
1,38,Intercept,0.20979210797418085,Logistic Regression,normal,169
