,model,metric,performance_bootstrap,value,distribution,seed
0,Logistic Regression,roc_auc,0,0.44100993875670647,normal,449
1,Logistic Regression,roc_auc,1,0.42651260197940943,normal,449
2,Logistic Regression,roc_auc,2,0.44396416616166307,normal,449
3,Logistic Regression,roc_auc,3,0.42718917207422585,normal,449
4,Logistic Regression,roc_auc,4,0.427147000609961,normal,449
5,Logistic Regression,roc_auc,5,0.44591882679187905,normal,449
6,Logistic Regression,roc_auc,6,0.43264631301168655,normal,449
7,Logistic Regression,roc_auc,7,0.44125238359517305,normal,449
8,Logistic Regression,roc_auc,8,0.4381388302071997,normal,449
9,Logistic Regression,roc_auc,9,0.45258116478203636,normal,449
10,Logistic Regression,roc_auc,10,0.43231305216156524,normal,449
11,Logistic Regression,roc_auc,11,0.42027388292263346,normal,449
12,Logistic Regression,roc_auc,12,0.43984163902893636,normal,449
13,Logistic Regression,roc_auc,13,0.4471177570159994,normal,449
14,Logistic Regression,roc_auc,14,0.4456025186892289,normal,449
15,Logistic Regression,roc_auc,15,0.43631079763401165,normal,449
16,Logistic Regression,roc_auc,16,0.4421830835303434,normal,449
17,Logistic Regression,roc_auc,17,0.45590561727952805,normal,449
18,Logistic Regression,roc_auc,18,0.44558521651870764,normal,449
19,Logistic Regression,roc_auc,19,0.4383279297209382,normal,449
20,Logistic Regression,roc_auc,20,0.44828229889634774,normal,449
21,Logistic Regression,roc_auc,21,0.4390246720928589,normal,449
22,Logistic Regression,roc_auc,22,0.44421886757545737,normal,449
23,Logistic Regression,roc_auc,23,0.4311598592490312,normal,449
24,Logistic Regression,roc_auc,24,0.44394080272741365,normal,449
25,Logistic Regression,roc_auc,25,0.4367206627569321,normal,449
26,Logistic Regression,roc_auc,26,0.4545791400956556,normal,449
27,Logistic Regression,roc_auc,27,0.44702044254785606,normal,449
28,Logistic Regression,roc_auc,28,0.42732514708916414,normal,449
29,Logistic Regression,roc_auc,29,0.4579096848748833,normal,449
30,Logistic Regression,roc_auc,30,0.44600918710531456,normal,449
31,Logistic Regression,roc_auc,31,0.4538967493451925,normal,449
32,Logistic Regression,roc_auc,32,0.4497655932602048,normal,449
33,Logistic Regression,roc_auc,33,0.4529469998341897,normal,449
34,Logistic Regression,roc_auc,34,0.44311490749973637,normal,449
35,Logistic Regression,roc_auc,35,0.44902173429930226,normal,449
36,Logistic Regression,roc_auc,36,0.43555354217776776,normal,449
37,Logistic Regression,roc_auc,37,0.45870195276602954,normal,449
38,Logistic Regression,roc_auc,38,0.4329587422344167,normal,449
39,Logistic Regression,roc_auc,39,0.43316526610644257,normal,449
40,Logistic Regression,roc_auc,40,0.43696658180013126,normal,449
41,Logistic Regression,roc_auc,41,0.44109938605702126,normal,449
42,Logistic Regression,roc_auc,42,0.44206789721033946,normal,449
43,Logistic Regression,roc_auc,43,0.4196865238871536,normal,449
44,Logistic Regression,roc_auc,44,0.4270482968138296,normal,449
45,Logistic Regression,roc_auc,45,0.43668657779184306,normal,449
46,Logistic Regression,roc_auc,46,0.4343320779008315,normal,449
47,Logistic Regression,roc_auc,47,0.44143981160246804,normal,449
48,Logistic Regression,roc_auc,48,0.4240765525340785,normal,449
49,Logistic Regression,roc_auc,49,0.44732269263878316,normal,449
50,Logistic Regression,average_precision,0,0.4589289580203285,normal,449
51,Logistic Regression,average_precision,1,0.4521567527204453,normal,449
52,Logistic Regression,average_precision,2,0.4710099824324598,normal,449
53,Logistic Regression,average_precision,3,0.45926380995302796,normal,449
54,Logistic Regression,average_precision,4,0.4568885857032604,normal,449
55,Logistic Regression,average_precision,5,0.46967127230352196,normal,449
56,Logistic Regression,average_precision,6,0.45275984159324545,normal,449
57,Logistic Regression,average_precision,7,0.4610690892671595,normal,449
58,Logistic Regression,average_precision,8,0.4631679127315109,normal,449
59,Logistic Regression,average_precision,9,0.48293934623286106,normal,449
60,Logistic Regression,average_precision,10,0.4645818994143144,normal,449
61,Logistic Regression,average_precision,11,0.45454439243080286,normal,449
62,Logistic Regression,average_precision,12,0.4617944677649216,normal,449
63,Logistic Regression,average_precision,13,0.47502323428033744,normal,449
64,Logistic Regression,average_precision,14,0.44730919738463754,normal,449
65,Logistic Regression,average_precision,15,0.4693751789313436,normal,449
66,Logistic Regression,average_precision,16,0.4703500119437376,normal,449
67,Logistic Regression,average_precision,17,0.48491129950449996,normal,449
68,Logistic Regression,average_precision,18,0.47311998529608074,normal,449
69,Logistic Regression,average_precision,19,0.4779890947630393,normal,449
70,Logistic Regression,average_precision,20,0.4586745975748475,normal,449
71,Logistic Regression,average_precision,21,0.45804705624661873,normal,449
72,Logistic Regression,average_precision,22,0.4717357246707542,normal,449
73,Logistic Regression,average_precision,23,0.4700516051686818,normal,449
74,Logistic Regression,average_precision,24,0.4735774745279394,normal,449
75,Logistic Regression,average_precision,25,0.4693651188786852,normal,449
76,Logistic Regression,average_precision,26,0.44682616682540416,normal,449
